ID_REGISTRO, OPERADOR, SONDA, TECN, AMBITO, CLASE, PLAN, VEL_CONT_B, VEL_CONT_S, CAT, LAT, VB, VS, JIT, PP, FECHA
21, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.973, 4.79171729482064, .85900671252656, .3054, 12, 2023-10-01 18:40:01
22, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.257, 4.92315293450656, .85870327700904, .2493, 0, 2023-10-01 19:00:01
23, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.007, 4.92296005273096, .85897594546712, .2056, 0, 2023-10-01 19:20:01
24, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.171, 4.92305447182920, .85906563281480, .2655, 0, 2023-10-01 19:40:01
25, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.254, 4.92286891885000, .85534649522760, .3642, 0, 2023-10-01 20:00:01
26, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.983, 4.92305320992736, .85878313540776, .3407, 0, 2023-10-01 20:20:01
27, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.057, 4.92290602822512, .85879031085336, .3504, 0, 2023-10-01 20:40:01
28, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 0, 0, 0, 0, 100, 2023-10-01 21:00:01
29, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 47.545, 4.30089762210312, .85442526109328, .3001, 0, 2023-10-01 21:20:01
30, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.173, 4.84982101665824, .85683669375000, .3000, 0, 2023-10-01 21:40:01
31, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.011, 4.92256196541864, .85846630877696, .3465, 0, 2023-10-01 22:00:01
32, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.173, 4.92286235528184, .85500964143600, .3797, 0, 2023-10-02 12:00:02
33, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.984, 4.42130527331368, .85329963624160, 1.0433, 0, 2023-10-02 12:20:01
34, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.889, 4.23935000681992, .85704731463096, .3140, 0, 2023-10-02 12:40:01
35, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.998, 4.74072179520824, .85818355349632, .4161, 0, 2023-10-02 13:00:01
36, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.985, 4.31251155494720, .84882291732216, .0283, 0, 2023-10-02 13:20:01
37, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.935, 4.64157651285224, .85743568209456, .2649, 0, 2023-10-02 13:40:01
38, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.135, 4.83473346777320, .85773377703592, .2142, 0, 2023-10-02 14:00:01
39, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.071, 4.92277198205152, .85860060290584, .3777, 0, 2023-10-02 14:20:01
40, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.928, 4.92271871895928, .85882145709368, .3201, 0, 2023-10-02 14:40:01
41, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.055, 4.92270710702072, .85866249331744, .1479, 0, 2023-10-02 15:00:01
42, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.160, 4.92321630578368, .85882038134904, .2537, 0, 2023-10-02 15:20:01
43, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.780, 4.92270786461960, .85881392764424, .3009, 0, 2023-10-02 15:40:01
44, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.778, 4.92323473687504, .85880399417248, .2414, 0, 2023-10-02 16:00:01
45, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 35.950, 4.56553035778048, .85043848129304, 1.9282, 0, 2023-10-02 16:20:01
46, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.891, 4.79754751105960, .85531948717080, .2400, 0, 2023-10-02 16:40:01
47, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.135, 4.92281742043672, .85880207309096, .3224, 0, 2023-10-02 17:00:01
48, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.076, 4.92259149804208, .85880496234264, .2700, 0, 2023-10-02 17:20:01
49, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.877, 4.92277425408520, .85875072497672, .3823, 0, 2023-10-02 17:40:01
50, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.114, 4.61638669876192, .85866895236288, .4026, 0, 2023-10-02 18:00:01
51, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.993, 4.92254429650376, .85858456897024, .3215, 0, 2023-10-02 18:20:01
52, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.019, 4.92258039193240, .85874226779288, .2525, 0, 2023-10-02 18:40:01
53, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.020, 4.92290097909176, .85878385791144, .2634, 0, 2023-10-02 19:00:01
54, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.185, 4.85556835554704, .85888880481120, .2404, 0, 2023-10-02 19:20:01
55, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.034, 4.92305169472960, .85486144120960, .3865, 0, 2023-10-02 19:40:01
56, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.278, 4.92270155358448, .82958404090688, .2835, 0, 2023-10-02 20:00:01
57, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.030, 4.92172864022016, .85848669070448, .3501, 0, 2023-10-02 20:20:02
58, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.899, 4.92288305535512, .85832961596632, .2891, 0, 2023-10-02 20:40:01
59, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.040, 4.92209908394720, .82969865806424, .2643, 0, 2023-10-02 21:00:01
60, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.025, 4.92227549385992, .85858088320976, .3893, 0, 2023-10-02 21:20:01
61, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.022, 4.92249078621912, .85845137728880, .3729, 0, 2023-10-02 21:40:01
62, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.038, 4.92139104942912, .85876671847656, .2651, 0, 2023-10-02 22:00:01
63, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.053, 4.80672294062912, .85729310091728, .4058, 0, 2023-10-03 12:00:01
64, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.839, 4.39016073279104, .85273659455248, .3773, 0, 2023-10-03 12:20:01
65, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.990, 4.33292754318328, .84957132125560, .2927, 0, 2023-10-03 12:40:01
66, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 37.337, 4.24799908674752, .84777809844000, .2725, 0, 2023-10-03 13:00:01
67, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.041, 4.54126335482040, .85782147311168, .3706, 0, 2023-10-03 13:20:01
68, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.850, 4.45682783967072, .85429153230248, .4355, 0, 2023-10-03 13:40:01
69, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.077, 4.60602465877536, .85327857453496, .1697, 0, 2023-10-03 14:00:01
70, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.208, 4.28274563228864, .84749847884056, 2.0846, 0, 2023-10-03 14:20:01
71, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.069, 4.60058710916384, .85635339372992, .5446, 0, 2023-10-03 14:40:01
72, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 34.042, 4.47264156729984, .84694428953792, .3601, 0, 2023-10-03 15:00:01
73, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.050, 4.48094047632768, .85133290039432, .2607, 0, 2023-10-03 15:20:02
74, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.138, 4.75948891411440, .85595533693520, .2681, 0, 2023-10-03 15:40:01
75, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.010, 4.51635699104856, .85567388170344, .0112, 0, 2023-10-03 16:00:01
76, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.452, 4.48369945689840, .85393732392712, .2328, 0, 2023-10-03 16:20:01
77, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.888, 4.45959738847872, .85182023865304, .0564, 0, 2023-10-03 16:40:01
78, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.249, 4.45354412383800, .85105314193992, .3716, 0, 2023-10-03 17:00:01
79, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 39.912, 4.40484914913672, .84985501190000, .8568, 0, 2023-10-03 17:20:02
80, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.002, 4.65394773558560, .85275561539600, .3992, 0, 2023-10-03 17:40:01
81, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 29.085, 4.50213874377208, .84868112273544, .3622, 0, 2023-10-03 18:00:01
82, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.190, 4.33479462693056, .85315484864336, .2910, 0, 2023-10-03 18:20:02
83, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.010, 4.92083732933424, .85798200472848, .2705, 0, 2023-10-03 18:40:01
84, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 34.769, 4.43281345588272, .85586926515752, .3898, 0, 2023-10-03 19:00:01
85, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 65.919, 3.94083526951944, .85118500610664, .2402, 0, 2023-10-03 19:20:01
86, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.142, 4.37265498092456, .85330797974744, .3376, 0, 2023-10-03 19:40:01
87, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 33.054, 4.22123066852528, .85264783799088, .2493, 0, 2023-10-03 20:00:01
88, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 31.121, 4.52893616818952, .80692086867176, .1980, 0, 2023-10-03 20:20:01
89, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 30.094, 4.15429215661536, .83742010584728, .2085, 0, 2023-10-03 20:40:01
90, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 30.657, 4.33925960268592, .84248067944424, .3835, 0, 2023-10-03 21:00:01
91, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.054, 4.31471535286808, .81592660448456, .5213, 0, 2023-10-03 21:20:01
92, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.885, 4.91574416372672, .85810404376088, .3132, 0, 2023-10-03 21:40:02
93, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.068, 4.92282549843968, .85452614076280, .4451, 0, 2023-10-03 22:00:01
94, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.901, 4.92280555596520, .85535471055960, .7475, 0, 2023-10-04 12:00:01
95, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.098, 4.92321655831664, .85900353869840, .2996, 0, 2023-10-04 12:20:01
96, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.184, 4.91626677725408, .85900801944184, .2509, 0, 2023-10-04 12:40:01
97, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.923, 4.92310647988600, .85875961322136, .3252, 0, 2023-10-04 13:00:02
98, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.916, 4.92303074059744, .85904502353128, .2133, 0, 2023-10-04 13:20:01
99, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.900, 4.92301029153120, .85883172168112, .3168, 0, 2023-10-04 13:40:01
100, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.921, 4.92286361718368, .85534782121632, .2831, 0, 2023-10-04 14:00:01
101, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.831, 4.92294515786392, .85895624713328, .2291, 0, 2023-10-04 14:20:01
102, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.903, 4.92291738839360, .85893123187440, .4267, 0, 2023-10-04 14:40:01
103, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.073, 4.92287346215440, .85885732287752, .3552, 0, 2023-10-04 15:00:02
104, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.148, 4.92325241113048, .85896406344800, .2592, 0, 2023-10-04 15:20:01
105, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.040, 4.92265031151880, .85561071336824, .2000, 0, 2023-10-04 15:40:02
106, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.187, 4.92247236046832, .85663026598440, .3465, 0, 2023-10-04 16:00:01
107, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.056, 4.92300397973304, .85648143480704, .3330, 0, 2023-10-04 16:20:01
108, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.989, 4.92307416405952, .85652616899912, .3769, 0, 2023-10-04 16:40:01
109, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.126, 4.92264627251736, .85250465638016, .3013, 0, 2023-10-04 17:00:01
110, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.991, 4.92278006005448, .85650379351072, .1637, 0, 2023-10-04 17:20:01
111, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.158, 4.92320191445672, .85647273882312, .4140, 0, 2023-10-04 17:40:01
112, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.992, 4.91821497062080, .85647441957872, .3033, 0, 2023-10-04 18:00:01
113, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.057, 4.92300019326456, .85652579439584, .3101, 0, 2023-10-04 18:20:01
114, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.180, 4.92307391152656, .85638615129840, .3488, 0, 2023-10-04 18:40:02
115, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.116, 4.92324003930424, .85641266878504, .2688, 0, 2023-10-04 19:00:01
116, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.016, 4.92270357308520, .85629042299600, .2118, 0, 2023-10-04 19:20:01
117, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.247, 4.92000710929936, .85620941561048, .4893, 0, 2023-10-04 19:40:01
118, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.364, 4.92291107735840, .85645237596904, .2172, 0, 2023-10-04 20:00:01
119, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.151, 4.92214097695272, .85605763109448, .2753, 0, 2023-10-04 20:20:01
120, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 34.250, 4.92231410851464, .85811651553224, .3813, 0, 2023-10-04 20:40:01
121, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.011, 4.92256045098384, .85760143908376, .3146, 0, 2023-10-04 21:00:01
122, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.275, 4.92241784234072, .85794558276176, .2424, 0, 2023-10-04 21:20:01
123, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 39.874, 2.93830020562200, .85792198351856, .4803, 0, 2023-10-04 21:40:01
124, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.041, 4.92244434380568, .85912589596455, .3334, 0, 2023-10-04 22:00:01
125, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.976, 4.92288608498776, .85903539142064, .3231, 0, 2023-10-05 12:00:01
126, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.581, 4.92320595422112, .83183283852272, .3651, 0, 2023-10-05 12:20:01
127, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.066, 4.92321403374992, .85901240863248, .2701, 0, 2023-10-05 12:40:01
128, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.991, 4.92298277306792, .85905023517072, .4912, 0, 2023-10-05 13:00:01
129, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.025, 4.92184395623016, .84253910687368, .8601, 0, 2023-10-05 13:20:01
130, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.906, 4.92337789864928, .85901562137056, .9906, 0, 2023-10-05 13:40:02
131, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.899, 4.92301054406416, .85895088290592, .2679, 0, 2023-10-05 14:00:01
132, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.903, 4.92304563546440, .85897934283648, .3083, 0, 2023-10-05 14:20:01
133, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.944, 4.92294616723280, .85901705111912, .3159, 0, 2023-10-05 14:40:01
134, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.094, 4.91925833534024, .85494323594872, .2947, 0, 2023-10-05 15:00:02
135, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.932, 4.90456159227344, .85895155887032, .3465, 0, 2023-10-05 15:20:01
136, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.972, 4.92304210152888, .85901765078952, .2847, 0, 2023-10-05 15:40:01
137, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.046, 4.92302998299856, .85880697497696, .2844, 0, 2023-10-05 16:00:01
138, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.100, 4.91980287574760, .85568906725032, .4409, 0, 2023-10-05 16:20:01
139, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.619, 4.92295550866352, .85871077365208, .2860, 0, 2023-10-05 16:40:01
140, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.294, 4.92189063973256, .85899937991544, .2988, 0, 2023-10-05 17:00:02
141, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.148, 4.90084720093256, .85897214068800, .2535, 0, 2023-10-05 17:20:01
142, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.081, 4.88822066890248, .85909236316160, .4107, 0, 2023-10-05 17:40:01
143, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.052, 4.20235459499840, .85505270631656, 1.1758, 0, 2023-10-05 18:00:01
144, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 49.501, 4.35814828226152, .85261030747312, .3368, 0, 2023-10-05 18:20:01
145, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.939, 4.36323218578408, .84781105666160, 1.5495, 0, 2023-10-05 18:40:02
146, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.281, 4.75983297692088, .85517269456776, .2826, 0, 2023-10-05 19:00:01
147, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.781, 4.92269524331224, .85905509356920, .2428, 0, 2023-10-05 19:20:01
148, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.125, 4.91974765953032, .85892318515192, .2213, 0, 2023-10-05 19:40:01
149, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.137, 4.91981976799008, .85899509143272, .1691, 0, 2023-10-05 20:00:02
150, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.177, 4.92279394402672, .85535450456600, .1513, 0, 2023-10-05 20:20:01
151, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.252, 4.92223359856560, .85874143008536, .2867, 0, 2023-10-05 20:40:01
152, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.976, 4.18955046515888, .84959492965416, .3226, 0, 2023-10-05 21:00:02
153, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.950, 4.63446884070632, .85059328399752, .3018, 0, 2023-10-05 21:20:01
154, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 33.034, 4.59068783544488, .85097324310536, .3300, 0, 2023-10-05 21:40:01
155, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.081, 4.78470904436696, .85724241503456, .3740, 0, 2023-10-05 22:00:01
156, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.098, 4.92225151772464, .85480265443576, .1944, 0, 2023-10-06 12:00:01
157, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.167, 4.92226817498176, .78200845784184, .2559, 0, 2023-10-06 12:20:01
158, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.046, 4.92304008126520, .82860615928088, .2244, 0, 2023-10-06 12:40:01
159, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.169, 4.79360989584088, .79263143685528, .2764, 0, 2023-10-06 13:00:01
160, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.019, 3.78109717458768, .85623752611472, .1841, 0, 2023-10-06 13:20:01
161, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.024, 4.39044905142616, .82193416523720, .5834, 0, 2023-10-06 13:40:01
162, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.163, 4.92295576043352, .85902539081032, .3026, 0, 2023-10-06 14:00:01
163, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.008, 4.92293152566176, .85106992889680, .3925, 0, 2023-10-06 14:20:01
164, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.005, 4.91644377615608, .83210691765584, .2641, 0, 2023-10-06 14:40:02
165, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.853, 4.92321958871216, .85534963472344, .3051, 0, 2023-10-06 15:00:01
166, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.161, 4.92286210274888, .71945988582880, .4239, 0, 2023-10-06 15:20:01
167, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.292, 4.92315646920504, .85894418124576, .2555, 0, 2023-10-06 15:40:01
168, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.010, 4.58681889469544, .85369709489176, .3485, 0, 2023-10-06 16:00:01
169, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 29.256, 4.46921446157408, .85731598452336, .3841, 0, 2023-10-06 16:20:01
170, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.191, 4.79885237251472, .85744195421984, .3400, 0, 2023-10-06 16:40:01
171, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 33.750, 4.29338566147304, .85643090608984, .2915, 0, 2023-10-06 17:00:02
172, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 30.510, 4.56065523492888, .84996895538184, .7505, 0, 2023-10-06 17:20:01
