fecha_reg, id_sonda, fecha, hora, download, upload, latencia, perdida, jitter, estado
2019-07-03 12:20:02, 100001, 03072019, 1220, 6796079.8899, 970513.2143, 23.542, 0, .5238, 1
2019-07-03 12:40:02, 100001, 03072019, 1240, 6790608.5289, 970202.8691, 23.399, 0, .5663, 1
2019-07-03 13:00:02, 100001, 03072019, 1300, 6790205.8860, 970156.5611, 23.555, 0, .6128, 1
2019-07-03 13:20:01, 100001, 03072019, 1320, 6793909.1747, 970623.7518, 23.772, 0, .3045, 1
2019-07-03 13:40:02, 100001, 03072019, 1340, 6788172.3325, 971434.7780, 24.250, 0, .4831, 1
2019-07-03 14:00:02, 100001, 03072019, 1400, 6792002.1636, 970240.6028, 24.691, 0, .6488, 1
2019-07-03 14:20:01, 100001, 03072019, 1420, 6786948.9465, 970423.5013, 23.597, 0, .4462, 1
2019-07-03 14:40:01, 100001, 03072019, 1440, 6791062.2292, 971209.2953, 24.783, 0, .8020, 1
2019-07-03 15:00:01, 100001, 03072019, 1500, 6795752.1953, 971192.9654, 24.582, 0, .5529, 1
2019-07-03 15:20:02, 100001, 03072019, 1520, 6785056.4922, 970951.2669, 23.375, 0, .1892, 1
2019-07-03 15:40:01, 100001, 03072019, 1540, 6787865.6115, 971187.5770, 24.581, 0, .6330, 1
2019-07-03 16:00:02, 100001, 03072019, 1600, 6794101.5120, 970770.8102, 23.633, 0, .7928, 1
2019-07-03 16:20:01, 100001, 03072019, 1620, 6787477.3365, 970731.2306, 23.436, 0, .7498, 1
2019-07-03 16:40:02, 100001, 03072019, 1640, 6787888.1796, 971279.3025, 24.448, 0, .5013, 1
2019-07-03 17:00:02, 100001, 03072019, 1700, 6796771.9723, 970152.9019, 24.193, 0, .3473, 1
2019-07-03 17:20:02, 100001, 03072019, 1720, 6793523.2371, 970196.8055, 23.642, 0, .5780, 1
2019-07-03 17:40:02, 100001, 03072019, 1740, 6796748.9232, 970764.3664, 24.907, 0, .8519, 1
2019-07-03 18:00:02, 100001, 03072019, 1800, 6785710.1969, 969852.2554, 24.342, 0, .3645, 1
2019-07-03 18:20:02, 100001, 03072019, 1820, 6787685.2323, 970618.7072, 23.442, 0, .3044, 1
2019-07-03 18:40:01, 100001, 03072019, 1840, 6796427.5400, 970124.9315, 24.681, 0, .7253, 1
2019-07-03 19:00:01, 100001, 03072019, 1900, 6796202.6780, 970362.8835, 23.808, 0, .2556, 1
2019-07-03 19:20:02, 100001, 03072019, 1920, 6792811.8511, 970986.2262, 23.260, 0, .4609, 1
2019-07-03 19:40:02, 100001, 03072019, 1940, 6796712.8352, 970962.2645, 24.742, 0, .5374, 1
2019-07-03 20:00:02, 100001, 03072019, 2000, 6790681.4297, 970691.5909, 23.394, 0, .8312, 1
2019-07-03 20:20:01, 100001, 03072019, 2020, 6790639.9432, 970340.9663, 24.307, 0, 1.8654, 1
2019-07-03 20:40:02, 100001, 03072019, 2040, 6794132.6508, 970549.6027, 23.622, 0, .7260, 1
2019-07-03 21:00:01, 100001, 03072019, 2100, 6787547.4848, 970330.6635, 24.911, 0, .5237, 1
2019-07-03 21:20:01, 100001, 03072019, 2120, 6790343.6119, 969807.8025, 24.635, 0, .6991, 1
2019-07-03 21:40:02, 100001, 03072019, 2140, 6789301.7368, 970167.3275, 24.164, 0, .3189, 1
2019-07-03 22:00:02, 100001, 03072019, 2200, 6797082.7603, 970241.5894, 24.158, 0, .5770, 1
2019-07-04 12:00:02, 100001, 04072019, 1200, 6794773.4727, 969811.5706, 23.194, 0, .2748, 1
2019-07-04 12:20:02, 100001, 04072019, 1220, 6786174.5624, 971150.5436, 24.148, 0, .5103, 1
2019-07-04 12:40:01, 100001, 04072019, 1240, 6793082.1517, 971073.6241, 24.473, 0, .3331, 1
2019-07-04 13:00:01, 100001, 04072019, 1300, 6788769.1650, 971246.2352, 23.575, 0, .3057, 1
2019-07-04 13:20:02, 100001, 04072019, 1320, 6783722.6502, 971423.3666, 23.871, 0, .3961, 1
2019-07-04 13:40:01, 100001, 04072019, 1340, 6787860.5913, 970425.2414, 23.908, 0, .5689, 1
2019-07-04 14:00:01, 100001, 04072019, 1400, 6786494.6023, 970547.2504, 24.328, 0, .4008, 1
2019-07-04 14:20:02, 100001, 04072019, 1420, 6783650.1568, 971217.5605, 23.451, 0, .8118, 1
2019-07-04 14:40:02, 100001, 04072019, 1440, 6794875.9593, 970670.5589, 23.433, 0, .7246, 1
2019-07-04 15:00:01, 100001, 04072019, 1500, 6791048.4497, 969899.5749, 23.419, 0, .5193, 1
2019-07-04 15:20:02, 100001, 04072019, 1520, 6784861.7638, 970844.5863, 23.341, 0, .3112, 1
2019-07-04 15:40:02, 100001, 04072019, 1540, 6792208.5623, 969727.9904, 24.738, 0, .5731, 1
2019-07-04 16:00:01, 100001, 04072019, 1600, 6786308.6979, 970208.4634, 24.668, 0, 1.2833, 1
2019-07-04 16:20:02, 100001, 04072019, 1620, 6788029.6135, 970669.8913, 23.901, 0, .4324, 1
2019-07-04 16:40:01, 100001, 04072019, 1640, 6783126.2785, 969704.2584, 23.795, 0, .7548, 1
2019-07-04 17:00:01, 100001, 04072019, 1700, 6795256.2015, 970583.7882, 24.592, 0, .3353, 1
2019-07-04 17:20:01, 100001, 04072019, 1720, 6788161.1837, 970844.6749, 24.893, 0, .1692, 1
2019-07-04 17:40:02, 100001, 04072019, 1740, 6795625.7906, 971347.5509, 24.481, 0, .7011, 1
2019-07-04 18:00:01, 100001, 04072019, 1800, 6786660.9459, 970363.4426, 24.299, 0, .8628, 1
2019-07-04 18:20:02, 100001, 04072019, 1820, 6788837.7000, 969801.8911, 24.221, 0, .7750, 1
2019-07-04 18:40:01, 100001, 04072019, 1840, 6791652.9410, 971478.9459, 24.885, 0, .4853, 1
2019-07-04 19:00:01, 100001, 04072019, 1900, 6796953.6100, 970159.1626, 23.469, 0, .6212, 1
2019-07-04 19:20:01, 100001, 04072019, 1920, 6795605.5322, 969891.8131, 24.380, 0, .3669, 1
2019-07-04 19:40:01, 100001, 04072019, 1940, 6792307.3795, 971116.3345, 24.457, 0, .8622, 1
2019-07-04 20:00:02, 100001, 04072019, 2000, 6792281.2402, 970412.3149, 23.492, 12, .7601, 1
2019-07-04 20:20:02, 100001, 04072019, 2020, 6785911.9784, 970614.6898, 23.127, 0, .2379, 1
2019-07-04 20:40:01, 100001, 04072019, 2040, 6792550.9646, 969874.2852, 24.602, 0, .5811, 1
2019-07-04 21:00:01, 100001, 04072019, 2100, 6792317.6048, 969699.7576, 24.500, 0, .7867, 1
2019-07-04 21:20:01, 100001, 04072019, 2120, 6786915.3840, 971516.4836, 24.913, 0, .4670, 1
2019-07-04 21:40:01, 100001, 04072019, 2140, 6789550.6368, 971263.6965, 24.334, 0, .4576, 1
2019-07-04 22:00:01, 100001, 04072019, 2200, 6785559.7587, 971440.5563, 23.716, 0, .8712, 1
2019-07-05 12:00:02, 100001, 05072019, 1200, 6790956.6438, 971221.6006, 24.653, 0, .8230, 1
2019-07-05 12:20:01, 100001, 05072019, 1220, 6789575.8045, 970572.2197, 24.494, 25, 1.3329, 1
2019-07-05 12:40:02, 100001, 05072019, 1240, 6786552.4591, 970759.5141, 24.377, 0, .6460, 1
2019-07-05 13:00:02, 100001, 05072019, 1300, 6792381.7708, 970149.3606, 24.351, 0, .6938, 1
2019-07-05 13:20:01, 100001, 05072019, 1320, 6783416.8429, 970044.3745, 24.903, 0, .1648, 1
2019-07-05 13:40:02, 100001, 05072019, 1340, 6793952.1597, 970798.9031, 23.913, 0, .8351, 1
2019-07-05 14:00:02, 100001, 05072019, 1400, 6786950.7134, 970785.9040, 23.165, 0, .5777, 1
2019-07-05 14:20:02, 100001, 05072019, 1420, 6794415.1732, 969958.1528, 23.855, 0, .3698, 1
2019-07-05 14:40:01, 100001, 05072019, 1440, 6795671.7146, 971468.5747, 23.228, 0, .3798, 1
2019-07-05 15:00:01, 100001, 05072019, 1500, 6794272.1570, 970838.5024, 24.345, 0, .7047, 1
2019-07-05 15:20:01, 100001, 05072019, 1520, 6794775.8563, 970541.2786, 24.734, 0, .1997, 1
2019-07-05 15:40:02, 100001, 05072019, 1540, 6792892.8197, 969796.4637, 24.887, 0, .3365, 1
2019-07-05 16:00:02, 100001, 05072019, 1600, 6783021.8109, 969744.9374, 23.457, 0, .2573, 1
2019-07-05 16:20:01, 100001, 05072019, 1620, 6794092.5655, 970157.7420, 23.374, 0, .1811, 1
2019-07-05 16:40:01, 100001, 05072019, 1640, 6786267.4866, 970865.1903, 23.508, 0, .3464, 1
2019-07-05 17:00:01, 100001, 05072019, 1700, 6787203.2648, 971132.9638, 24.902, 0, .8397, 1
2019-07-05 17:20:02, 100001, 05072019, 1720, 6784466.7842, 971364.7023, 24.451, 0, 1.8631, 1
2019-07-05 17:40:01, 100001, 05072019, 1740, 6792698.8468, 970816.7483, 24.369, 0, .4254, 1
2019-07-05 18:00:02, 100001, 05072019, 1800, 6783227.8711, 970571.1793, 23.392, 0, .5890, 1
2019-07-05 18:20:01, 100001, 05072019, 1820, 6789890.6500, 971297.4489, 24.868, 0, .4497, 1
2019-07-05 18:40:02, 100001, 05072019, 1840, 6792983.9237, 971264.2276, 24.606, 0, .6120, 1
2019-07-05 19:00:02, 100001, 05072019, 1900, 6785619.2862, 970802.5351, 24.675, 0, .6846, 1
2019-07-05 19:20:02, 100001, 05072019, 1920, 6783264.9423, 971333.5002, 24.359, 0, .2269, 1
2019-07-05 19:40:02, 100001, 05072019, 1940, 6788442.5415, 970565.3644, 23.791, 0, .3549, 1
2019-07-05 20:00:01, 100001, 05072019, 2000, 6796090.2824, 970036.2684, 24.619, 0, .6576, 1
2019-07-05 20:20:02, 100001, 05072019, 2020, 6792317.4397, 970182.6514, 24.898, 0, .3083, 1
2019-07-05 20:40:01, 100001, 05072019, 2040, 6796010.3335, 970803.4082, 23.240, 0, .3875, 1
2019-07-05 21:00:01, 100001, 05072019, 2100, 6794242.6075, 971473.1780, 23.878, 0, .4860, 1
2019-07-05 21:20:01, 100001, 05072019, 2120, 6795641.3985, 969807.4125, 23.473, 0, .8707, 1
2019-07-05 21:40:02, 100001, 05072019, 2140, 6788936.6115, 970441.8560, 23.802, 0, .3946, 1
2019-07-05 22:00:01, 100001, 05072019, 2200, 6782119.3507, 969873.5308, 24.374, 0, .4683, 1
2019-07-06 12:00:02, 100001, 06072019, 1200, 6786722.9237, 970592.2465, 23.328, 0, .4640, 1
2019-07-06 12:20:02, 100001, 06072019, 1220, 6790126.5565, 971016.2505, 23.538, 0, .6669, 1
2019-07-06 12:40:02, 100001, 06072019, 1240, 6790586.3034, 970813.8264, 24.566, 0, .8327, 1
2019-07-06 13:00:02, 100001, 06072019, 1300, 6792558.4819, 970502.9223, 24.576, 0, .4108, 1
2019-07-06 13:20:02, 100001, 06072019, 1320, 6784374.5592, 971465.6476, 23.461, 0, .2310, 1
2019-07-06 13:40:02, 100001, 06072019, 1340, 6788938.5130, 971484.2011, 23.814, 0, 1.5866, 1
2019-07-06 14:00:02, 100001, 06072019, 1400, 6791288.9018, 970444.8768, 23.298, 0, .4932, 1
2019-07-06 14:20:01, 100001, 06072019, 1420, 6785548.8226, 970229.7250, 23.299, 0, .7738, 1
2019-07-06 14:40:01, 100001, 06072019, 1440, 6794051.8626, 971197.8986, 24.280, 0, .2994, 1
2019-07-06 15:00:01, 100001, 06072019, 1500, 6790683.7829, 970322.2785, 23.577, 0, .3146, 1
2019-07-06 15:20:02, 100001, 06072019, 1520, 6789888.7972, 971335.3983, 23.923, 0, .7441, 1
2019-07-06 15:40:01, 100001, 06072019, 1540, 6785204.4576, 970269.7711, 23.374, 0, .7436, 1
2019-07-06 16:00:01, 100001, 06072019, 1600, 6788784.4936, 969747.8172, 24.283, 0, .8738, 1
2019-07-06 16:20:02, 100001, 06072019, 1620, 6792780.8025, 971491.6807, 23.701, 0, .6344, 1
2019-07-06 16:40:01, 100001, 06072019, 1640, 6793982.6284, 970285.6457, 24.350, 0, .4443, 1
2019-07-06 17:00:01, 100001, 06072019, 1700, 6795399.1957, 971461.8898, 23.771, 0, .5821, 1
2019-07-06 17:20:01, 100001, 06072019, 1720, 6783551.1967, 971154.3150, 23.892, 0, .3105, 1
2019-07-06 17:40:01, 100001, 06072019, 1740, 6783255.6913, 971036.6400, 23.267, 12, .6269, 1
2019-07-06 18:00:02, 100001, 06072019, 1800, 6793168.6336, 970664.6928, 23.477, 0, 1.2918, 1
2019-07-06 18:20:01, 100001, 06072019, 1820, 6782785.8860, 970980.9157, 24.668, 0, .4155, 1
2019-07-06 18:40:02, 100001, 06072019, 1840, 6784048.4474, 970136.8414, 23.699, 0, .7686, 1
2019-07-06 19:00:01, 100001, 06072019, 1900, 6785581.6781, 971146.2039, 23.543, 0, .3179, 1
2019-07-06 19:20:02, 100001, 06072019, 1920, 6784650.4796, 970650.3783, 24.923, 0, .2956, 1
2019-07-06 19:40:01, 100001, 06072019, 1940, 6790993.3100, 971370.5620, 24.507, 0, .6116, 1
2019-07-06 20:00:02, 100001, 06072019, 2000, 6787442.8593, 970083.3109, 23.173, 0, .8773, 1
2019-07-06 20:20:02, 100001, 06072019, 2020, 6783433.3842, 969754.7160, 24.308, 0, .3384, 1
2019-07-06 20:40:02, 100001, 06072019, 2040, 6786146.4233, 970456.8455, 24.724, 0, .3055, 1
2019-07-06 21:00:02, 100001, 06072019, 2100, 6790617.5468, 971455.4802, 23.892, 0, .5006, 1
2019-07-06 21:20:01, 100001, 06072019, 2120, 6783446.3711, 969936.6406, 24.667, 0, .2861, 1
2019-07-06 21:40:02, 100001, 06072019, 2140, 6783617.5497, 970365.6205, 23.351, 0, .6330, 1
2019-07-06 22:00:01, 100001, 06072019, 2200, 6782344.7647, 971232.6112, 24.217, 0, .4122, 1
2019-07-07 12:00:01, 100001, 07072019, 1200, 6789806.2287, 970789.3692, 24.198, 0, .4746, 1
2019-07-07 12:20:01, 100001, 07072019, 1220, 6796245.4398, 971433.8177, 23.905, 0, .8146, 1
2019-07-07 12:40:01, 100001, 07072019, 1240, 6783927.2552, 970078.8849, 23.242, 0, 1.5492, 1
2019-07-07 13:00:01, 100001, 07072019, 1300, 6796400.7559, 969722.8772, 24.179, 0, .5089, 1
2019-07-07 13:20:01, 100001, 07072019, 1320, 6784880.4013, 971485.3305, 23.251, 0, .8734, 1
2019-07-07 13:40:02, 100001, 07072019, 1340, 6794515.5031, 970711.9004, 23.873, 0, .8490, 1
2019-07-07 14:00:02, 100001, 07072019, 1400, 6785349.1927, 970966.6357, 23.518, 0, .5654, 1
2019-07-07 14:20:01, 100001, 07072019, 1420, 6781868.5160, 971350.4652, 24.791, 0, .2713, 1
2019-07-07 14:40:02, 100001, 07072019, 1440, 6793239.5307, 971344.3860, 23.534, 0, .6763, 1
2019-07-07 15:00:02, 100001, 07072019, 1500, 6791568.9500, 971026.3841, 23.156, 0, .5296, 1
2019-07-07 15:20:01, 100001, 07072019, 1520, 6783769.3995, 971048.6727, 23.683, 0, .8151, 1
2019-07-07 15:40:02, 100001, 07072019, 1540, 6793333.4119, 970687.7474, 23.125, 0, .5175, 1
2019-07-07 16:00:01, 100001, 07072019, 1600, 6794094.3643, 971096.6541, 24.644, 0, .6912, 1
2019-07-07 16:20:01, 100001, 07072019, 1620, 6789961.2391, 971017.5266, 24.518, 0, .7148, 1
2019-07-07 16:40:01, 100001, 07072019, 1640, 6794073.2733, 969877.5582, 24.257, 0, .5388, 1
2019-07-07 17:00:01, 100001, 07072019, 1700, 6784127.4043, 970296.7547, 23.374, 0, .2684, 1
2019-07-07 17:20:02, 100001, 07072019, 1720, 6785534.5392, 969934.4701, 23.818, 0, .2568, 1
2019-07-07 17:40:01, 100001, 07072019, 1740, 6789883.2365, 970127.6469, 24.386, 0, .4866, 1
2019-07-07 18:00:01, 100001, 07072019, 1800, 6788332.6026, 969725.2557, 23.767, 0, .8752, 1
2019-07-07 18:20:01, 100001, 07072019, 1820, 6785218.1669, 969816.8755, 23.254, 0, .4728, 1
2019-07-07 18:40:01, 100001, 07072019, 1840, 6794460.6869, 969781.1721, 23.433, 0, .4100, 1
2019-07-07 19:00:01, 100001, 07072019, 1900, 6796059.5184, 971266.4732, 24.274, 0, 1.5987, 1
2019-07-07 19:20:01, 100001, 07072019, 1920, 6783581.8621, 969817.7720, 23.703, 0, .5488, 1
2019-07-07 19:40:01, 100001, 07072019, 1940, 6787880.7965, 971495.9547, 24.167, 0, .7090, 1
2019-07-07 20:00:01, 100001, 07072019, 2000, 6784573.5521, 970400.3949, 23.452, 0, .6806, 1
2019-07-07 20:20:02, 100001, 07072019, 2020, 6784444.8200, 970731.9897, 23.166, 0, .6991, 1
2019-07-07 20:40:01, 100001, 07072019, 2040, 6787398.6198, 970579.6236, 23.874, 0, .5639, 1
2019-07-07 21:00:01, 100001, 07072019, 2100, 6784442.3511, 970787.3061, 24.449, 0, .4505, 1
2019-07-07 21:20:02, 100001, 07072019, 2120, 6782166.6688, 971469.6769, 24.764, 0, .5931, 1
2019-07-07 21:40:01, 100001, 07072019, 2140, 6796405.7979, 970579.3710, 24.206, 0, .7483, 1
2019-07-07 22:00:01, 100001, 07072019, 2200, 6790425.1495, 970626.2593, 23.745, 0, .4441, 1
2019-07-08 12:00:01, 100001, 08072019, 1200, 6788502.2530, 971445.9440, 23.555, 0, .4755, 1
2019-07-08 12:20:02, 100001, 08072019, 1220, 6793586.9650, 970333.5333, 23.549, 0, .5141, 1
2019-07-08 12:40:01, 100001, 08072019, 1240, 6791014.9639, 970203.6328, 23.187, 0, .4566, 1
2019-07-08 13:00:01, 100001, 08072019, 1300, 6785812.6283, 971528.5954, 24.404, 0, .8264, 1
2019-07-08 13:20:02, 100001, 08072019, 1320, 6784292.1532, 970412.6757, 23.358, 0, .5465, 1
2019-07-08 13:40:02, 100001, 08072019, 1340, 6794660.5146, 970713.4007, 24.259, 0, .7741, 1
2019-07-08 14:00:02, 100001, 08072019, 1400, 6783326.8964, 970151.3053, 24.345, 0, .4248, 1
2019-07-08 14:20:01, 100001, 08072019, 1420, 6784121.5606, 970667.1971, 24.285, 0, .8386, 1
2019-07-08 14:40:02, 100001, 08072019, 1440, 6795112.2191, 969928.7640, 24.687, 0, .3016, 1
2019-07-08 15:00:02, 100001, 08072019, 1500, 6788502.3204, 969979.3291, 24.219, 0, .4647, 1
2019-07-08 15:20:01, 100001, 08072019, 1520, 6794670.5560, 970474.3211, 24.221, 0, .6972, 1
2019-07-08 15:40:01, 100001, 08072019, 1540, 6788341.8283, 971505.7822, 24.341, 0, .6370, 1
2019-07-08 16:00:01, 100001, 08072019, 1600, 6786783.7697, 970466.4501, 24.341, 0, .3002, 1
2019-07-08 16:20:01, 100001, 08072019, 1620, 6791161.8989, 969927.1534, 23.681, 0, .7575, 1
2019-07-08 16:40:02, 100001, 08072019, 1640, 6781935.7939, 971150.7337, 23.225, 0, .3917, 1
2019-07-08 17:00:01, 100001, 08072019, 1700, 6792349.9441, 970021.7563, 24.876, 0, .4461, 1
2019-07-08 17:20:02, 100001, 08072019, 1720, 6795264.8041, 971523.7921, 24.172, 0, .1788, 1
2019-07-08 17:40:01, 100001, 08072019, 1740, 6782394.4561, 969862.2624, 24.455, 0, .8181, 1
2019-07-08 18:00:02, 100001, 08072019, 1800, 6788506.2125, 970571.2609, 23.870, 12, .1725, 1
2019-07-08 18:20:01, 100001, 08072019, 1820, 6793005.1417, 970152.9519, 24.742, 0, .1978, 1
2019-07-08 18:40:01, 100001, 08072019, 1840, 6785657.7217, 969976.2892, 23.134, 0, .2150, 1
2019-07-08 19:00:02, 100001, 08072019, 1900, 6795926.7939, 970914.9235, 23.589, 0, .1631, 1
2019-07-08 19:20:02, 100001, 08072019, 1920, 6783074.5774, 970298.6067, 23.800, 0, 1.3678, 1
2019-07-08 19:40:02, 100001, 08072019, 1940, 6788493.1983, 969959.8009, 24.442, 0, .3097, 1
2019-07-08 20:00:01, 100001, 08072019, 2000, 6797090.5806, 970414.9305, 23.905, 0, .4051, 1
2019-07-08 20:20:02, 100001, 08072019, 2020, 6787088.4075, 970169.2468, 23.430, 0, .2184, 1
2019-07-08 20:40:02, 100001, 08072019, 2040, 6785456.2099, 969872.9129, 24.443, 0, .4082, 1
2019-07-08 21:00:02, 100001, 08072019, 2100, 6791074.7092, 971170.3153, 24.290, 0, .4619, 1
2019-07-08 21:20:02, 100001, 08072019, 2120, 6790095.9761, 970674.9243, 24.536, 0, .3484, 1
2019-07-08 21:40:01, 100001, 08072019, 2140, 6786847.9770, 971175.3459, 24.331, 0, .4202, 1
2019-07-08 22:00:01, 100001, 08072019, 2200, 6791484.3385, 970907.7621, 23.768, 0, .3078, 1
