fecha_reg, id_sonda, fecha, hora, download, upload, latencia, perdida, jitter, estado
2019-10-01 20:40:00, 100001, 01102019, 2040, 6792984.5259, 801712.1194, 23.415, 0, .5587, 1
2019-10-01 21:00:00, 100001, 01102019, 2100, 6794281.9948, 802177.4709, 23.417, 0, .4970, 1
2019-10-01 21:20:00, 100001, 01102019, 2120, 6793956.6144, 801996.9293, 23.710, 0, .4004, 1
2019-10-01 21:40:00, 100001, 01102019, 2140, 6792848.1243, 800453.6423, 23.490, 0, .3377, 1
2019-10-01 22:00:00, 100001, 01102019, 2200, 6791678.7199, 800475.8495, 23.407, 0, .3672, 1
2019-10-01 22:20:00, 100001, 01102019, 2220, 6792130.3118, 800314.0324, 23.468, 0, .3132, 1
2019-10-01 22:40:00, 100001, 01102019, 2240, 6793011.5859, 800013.0976, 23.542, 0, .4959, 1
2019-10-02 12:00:00, 100001, 02102019, 1200, 6793191.6237, 970604.6331, 23.935, 0, .2381, 1
2019-10-02 12:20:00, 100001, 02102019, 1220, 6793882.5933, 969882.3224, 23.697, 0, .2976, 1
2019-10-02 12:40:00, 100001, 02102019, 1240, 6791467.8503, 968780.4495, 23.986, 0, .3588, 1
2019-10-02 13:00:00, 100001, 02102019, 1300, 6793243.5382, 968440.1470, 23.896, 0, .2100, 1
2019-10-02 13:20:00, 100001, 02102019, 1320, 6789579.9920, 968973.3204, 23.617, 0, .2059, 1
2019-10-02 13:40:00, 100001, 02102019, 1340, 6793780.4027, 970886.9705, 23.889, 0, .2278, 1
2019-10-02 14:00:00, 100001, 02102019, 1400, 6637301.7652, 973015.6369, 22.172, 0, .4685, 1
2019-10-02 14:20:00, 100001, 02102019, 1420, 6751870.1806, 987511.9504, 23.386, 0, .4497, 1
2019-10-02 14:40:00, 100001, 02102019, 1440, 6608814.2036, 976252.4674, 22.151, 0, .4532, 1
2019-10-02 15:00:00, 100001, 02102019, 1500, 6692212.5884, 981648.1723, 24.126, 0, .2714, 1
2019-10-02 15:20:00, 100001, 02102019, 1520, 6610167.7925, 963787.6611, 24.889, 0, .3550, 1
2019-10-02 15:40:00, 100001, 02102019, 1540, 6553101.5816, 986146.2812, 23.184, 0, .3113, 1
2019-10-02 16:00:00, 100001, 02102019, 1600, 6637537.9447, 952173.9274, 23.418, 0, .3581, 1
2019-10-02 16:20:00, 100001, 02102019, 1620, 6772189.8475, 969370.5116, 24.727, 0, .5519, 1
2019-10-02 16:40:00, 100001, 02102019, 1640, 6644070.7649, 982171.6653, 22.213, 0, .3340, 1
2019-10-02 17:00:00, 100001, 02102019, 1700, 6633421.2321, 967101.4114, 23.717, 0, .4596, 1
2019-10-02 17:20:00, 100001, 02102019, 1720, 6635016.3299, 985784.5093, 22.834, 0, .2425, 1
2019-10-02 17:40:00, 100001, 02102019, 1740, 6714585.1780, 960846.3386, 23.156, 0, .5256, 1
2019-10-02 18:00:00, 100001, 02102019, 1800, 6652292.7763, 977989.6043, 22.456, 0, .3559, 1
2019-10-02 18:20:00, 100001, 02102019, 1820, 6783311.6780, 951536.5174, 23.762, 0, .2949, 1
2019-10-02 18:40:00, 100001, 02102019, 1840, 6527976.8360, 984687.7216, 23.787, 0, .1672, 1
2019-10-02 19:00:00, 100001, 02102019, 1900, 6503255.4542, 975571.3498, 22.170, 0, .5357, 1
2019-10-02 19:20:00, 100001, 02102019, 1920, 6512578.5855, 986880.9821, 23.764, 0, .4372, 1
2019-10-02 19:40:00, 100001, 02102019, 1940, 6496275.5819, 962532.8717, 22.682, 0, .3902, 1
2019-10-02 20:00:00, 100001, 02102019, 2000, 6511896.5058, 969770.7625, 24.862, 0, .4686, 1
2019-10-02 20:20:00, 100001, 02102019, 2020, 6679290.6153, 957614.2533, 23.610, 0, .2625, 1
2019-10-02 20:40:00, 100001, 02102019, 2040, 6598129.7736, 988420.7710, 24.244, 0, .4159, 1
2019-10-02 21:00:00, 100001, 02102019, 2100, 6701357.3248, 970945.2409, 22.765, 0, .2338, 1
2019-10-02 21:20:00, 100001, 02102019, 2120, 6625854.6089, 986348.6195, 22.693, 0, .2347, 1
2019-10-02 21:40:00, 100001, 02102019, 2140, 6499502.4920, 975588.6979, 22.791, 0, .5642, 1
2019-10-02 22:00:00, 100001, 02102019, 2200, 6743292.8780, 986321.5686, 24.175, 0, .3479, 1
2019-10-03 12:00:00, 100001, 03102019, 1200, 6745397.3035, 956849.8773, 24.187, 0, .3905, 1
2019-10-03 12:20:00, 100001, 03102019, 1220, 6514953.4716, 973265.3824, 24.516, 0, .3766, 1
2019-10-03 12:40:00, 100001, 03102019, 1240, 6794762.5313, 985628.8965, 23.865, 0, .4301, 1
2019-10-03 13:00:00, 100001, 03102019, 1300, 6755573.2356, 983193.7754, 23.321, 0, .3427, 1
2019-10-03 13:20:00, 100001, 03102019, 1320, 6576447.8082, 983081.3514, 23.159, 0, .4135, 1
2019-10-03 13:40:00, 100001, 03102019, 1340, 6737859.6426, 969850.3811, 22.513, 0, .4713, 1
2019-10-03 14:00:00, 100001, 03102019, 1400, 6713588.3016, 984099.9106, 23.600, 0, .5601, 1
2019-10-03 14:20:00, 100001, 03102019, 1420, 6623656.4873, 952396.4065, 23.155, 0, .2480, 1
2019-10-03 14:40:00, 100001, 03102019, 1440, 6741729.3101, 961499.6499, 22.268, 0, .2398, 1
2019-10-03 15:00:00, 100001, 03102019, 1500, 6572143.4608, 952792.6241, 22.828, 0, .1817, 1
2019-10-03 15:20:00, 100001, 03102019, 1520, 6587319.6474, 981764.3147, 22.679, 0, .4544, 1
2019-10-03 15:40:00, 100001, 03102019, 1540, 6601434.9770, 955846.5573, 22.242, 0, .2510, 1
2019-10-03 16:00:00, 100001, 03102019, 1600, 6690103.3732, 961918.4722, 22.549, 0, .1968, 1
2019-10-03 16:20:00, 100001, 03102019, 1620, 6545186.8675, 987857.4805, 24.127, 0, .2424, 1
2019-10-03 16:40:00, 100001, 03102019, 1640, 6582677.4029, 983439.2668, 24.130, 0, .1988, 1
2019-10-03 17:00:00, 100001, 03102019, 1700, 6596485.2722, 987914.3004, 24.624, 0, .5115, 1
2019-10-03 17:20:00, 100001, 03102019, 1720, 6612626.1487, 988837.5944, 22.677, 0, .2363, 1
2019-10-03 17:40:00, 100001, 03102019, 1740, 6672999.4032, 953352.8493, 23.798, 0, .1740, 1
2019-10-03 18:00:00, 100001, 03102019, 1800, 6701513.4696, 986720.4452, 23.437, 0, .3431, 1
2019-10-03 18:20:00, 100001, 03102019, 1820, 6496947.4746, 975810.6390, 23.508, 0, .1767, 1
2019-10-03 18:40:00, 100001, 03102019, 1840, 6650202.5145, 952782.9080, 23.221, 0, .4563, 1
2019-10-03 19:00:00, 100001, 03102019, 1900, 6767002.2346, 988031.7139, 23.736, 0, .1809, 1
2019-10-03 19:20:00, 100001, 03102019, 1920, 6780092.7605, 973223.1836, 22.249, 0, .4591, 1
2019-10-03 19:40:00, 100001, 03102019, 1940, 6545622.6842, 986020.5734, 24.142, 0, .3321, 1
2019-10-03 20:00:00, 100001, 03102019, 2000, 6599541.2972, 955951.2969, 24.376, 0, .5603, 1
2019-10-03 20:20:00, 100001, 03102019, 2020, 6540798.2331, 958938.3332, 23.360, 0, .5011, 1
2019-10-03 20:40:00, 100001, 03102019, 2040, 6599920.5366, 964368.5703, 23.924, 0, .5261, 1
2019-10-03 21:00:00, 100001, 03102019, 2100, 6579209.1477, 989018.4792, 23.755, 0, .1652, 1
2019-10-03 21:20:00, 100001, 03102019, 2120, 6743237.2477, 985764.2030, 24.449, 0, .4283, 1
2019-10-03 21:40:00, 100001, 03102019, 2140, 6566271.7085, 958136.6278, 24.216, 0, .5004, 1
2019-10-03 22:00:00, 100001, 03102019, 2200, 6606299.4589, 973178.7640, 24.914, 0, .2856, 1
2019-10-04 12:00:00, 100001, 04102019, 1200, 6603961.4834, 973531.7771, 22.313, 0, .5443, 1
2019-10-04 12:20:00, 100001, 04102019, 1220, 6656754.7072, 986634.5271, 22.236, 0, .3078, 1
2019-10-04 12:40:00, 100001, 04102019, 1240, 6510573.1723, 986495.6696, 24.783, 0, .2226, 1
2019-10-04 13:00:00, 100001, 04102019, 1300, 6746745.1693, 981255.6077, 22.278, 0, .5062, 1
2019-10-04 13:20:00, 100001, 04102019, 1320, 6649549.5291, 953357.5053, 24.709, 0, .5723, 1
2019-10-04 13:40:00, 100001, 04102019, 1340, 6775364.4149, 982718.4082, 22.395, 0, .3628, 1
2019-10-04 14:00:00, 100001, 04102019, 1400, 6612574.4454, 980337.2361, 23.308, 0, .4451, 1
2019-10-04 14:20:00, 100001, 04102019, 1420, 6529112.2366, 980571.8498, 23.357, 0, .3950, 1
2019-10-04 14:40:00, 100001, 04102019, 1440, 6563400.4551, 963481.7527, 24.891, 0, .4564, 1
2019-10-04 15:00:00, 100001, 04102019, 1500, 6484642.7473, 954726.3001, 23.555, 0, .3149, 1
2019-10-04 15:20:00, 100001, 04102019, 1520, 6730804.9539, 978324.9600, 22.761, 0, .3308, 1
2019-10-04 15:40:00, 100001, 04102019, 1540, 6681146.3272, 960610.3472, 22.404, 0, .5671, 1
2019-10-04 16:00:00, 100001, 04102019, 1600, 6614429.7574, 951529.2042, 23.173, 0, .5001, 1
2019-10-04 16:20:00, 100001, 04102019, 1620, 6537957.2349, 980242.4225, 23.150, 0, .2555, 1
2019-10-04 16:40:00, 100001, 04102019, 1640, 6496155.4281, 973719.2125, 23.872, 0, .5618, 1
2019-10-04 17:00:00, 100001, 04102019, 1700, 6767009.3099, 976167.7170, 23.281, 0, .2957, 1
2019-10-04 17:20:00, 100001, 04102019, 1720, 6729366.5003, 953404.4229, 22.124, 0, .3544, 1
2019-10-04 17:40:00, 100001, 04102019, 1740, 6758780.8372, 955405.8042, 24.171, 0, .2202, 1
2019-10-04 18:00:00, 100001, 04102019, 1800, 6532665.5816, 982157.6300, 24.273, 0, .4597, 1
2019-10-04 18:20:00, 100001, 04102019, 1820, 6777317.2538, 987551.7387, 22.539, 0, .2383, 1
2019-10-04 18:40:00, 100001, 04102019, 1840, 6580948.4902, 980479.2158, 22.475, 0, .4127, 1
2019-10-04 19:00:00, 100001, 04102019, 1900, 6647622.2162, 977574.6908, 24.764, 0, .2735, 1
2019-10-04 19:20:00, 100001, 04102019, 1920, 6767475.4424, 988732.1491, 24.890, 0, .4249, 1
2019-10-04 19:40:00, 100001, 04102019, 1940, 6562982.1709, 978650.4975, 24.155, 0, .5710, 1
2019-10-04 20:00:00, 100001, 04102019, 2000, 6735803.8024, 963346.3702, 24.566, 0, .3519, 1
2019-10-04 20:20:00, 100001, 04102019, 2020, 6564821.4912, 988374.4515, 24.729, 0, .4548, 1
2019-10-04 20:40:00, 100001, 04102019, 2040, 6649940.9752, 989656.5083, 24.370, 0, .3029, 1
2019-10-04 21:00:00, 100001, 04102019, 2100, 6796508.7449, 962635.1666, 24.512, 0, .4756, 1
2019-10-04 21:20:00, 100001, 04102019, 2120, 6710978.2248, 985124.7974, 24.269, 0, .2766, 1
2019-10-04 21:40:00, 100001, 04102019, 2140, 6497863.9150, 959359.2678, 22.369, 0, .4111, 1
2019-10-04 22:00:00, 100001, 04102019, 2200, 6732886.7883, 971365.9205, 23.758, 0, .1701, 1
2019-10-05 12:00:00, 100001, 05102019, 1200, 6620827.7081, 972603.8042, 22.183, 0, .4268, 1
2019-10-05 12:20:00, 100001, 05102019, 1220, 6735516.6511, 965508.7370, 23.211, 0, .2106, 1
2019-10-05 12:40:00, 100001, 05102019, 1240, 6583684.9393, 981546.8121, 22.311, 0, .3794, 1
2019-10-05 13:00:00, 100001, 05102019, 1300, 6541668.8303, 988722.6684, 23.695, 0, .3286, 1
2019-10-05 13:20:00, 100001, 05102019, 1320, 6527002.2770, 970293.6822, 24.665, 0, .5462, 1
2019-10-05 13:40:00, 100001, 05102019, 1340, 6560387.2348, 952443.6548, 23.881, 0, .2863, 1
2019-10-05 14:00:00, 100001, 05102019, 1400, 6620250.3734, 986618.4961, 22.801, 0, .4017, 1
2019-10-05 14:20:00, 100001, 05102019, 1420, 6633264.6086, 987553.8677, 23.318, 0, .3266, 1
2019-10-05 14:40:00, 100001, 05102019, 1440, 6772754.4354, 959610.2519, 23.736, 0, .5586, 1
2019-10-05 15:00:00, 100001, 05102019, 1500, 6488451.9399, 978688.6264, 22.766, 0, .5361, 1
2019-10-05 15:20:00, 100001, 05102019, 1520, 6540036.7262, 970463.2969, 22.456, 0, .2361, 1
2019-10-05 15:40:00, 100001, 05102019, 1540, 6500144.5790, 958960.8808, 23.719, 0, .3978, 1
2019-10-05 16:00:00, 100001, 05102019, 1600, 6680053.4487, 969085.3358, 23.470, 0, .1866, 1
2019-10-05 16:20:00, 100001, 05102019, 1620, 6631528.6222, 962011.8332, 22.813, 0, .2944, 1
2019-10-05 16:40:00, 100001, 05102019, 1640, 6551578.5618, 980385.6186, 22.647, 0, .4784, 1
2019-10-05 17:00:00, 100001, 05102019, 1700, 6650940.2466, 974947.6214, 23.418, 0, .4454, 1
2019-10-05 17:20:00, 100001, 05102019, 1720, 6615677.9770, 985554.5347, 23.295, 0, .4955, 1
2019-10-05 17:40:00, 100001, 05102019, 1740, 6739054.7367, 984167.5481, 22.186, 0, .3100, 1
2019-10-05 18:00:00, 100001, 05102019, 1800, 6498856.7941, 989290.3839, 24.326, 0, .5548, 1
2019-10-05 18:20:00, 100001, 05102019, 1820, 6582157.4107, 980955.9543, 23.331, 0, .4970, 1
2019-10-05 18:40:00, 100001, 05102019, 1840, 6515409.5646, 965233.4241, 22.796, 0, .1975, 1
2019-10-05 19:00:00, 100001, 05102019, 1900, 6500606.9585, 972974.4580, 23.487, 0, .2773, 1
2019-10-05 19:20:00, 100001, 05102019, 1920, 6734656.4577, 983704.2196, 22.421, 0, .1776, 1
2019-10-05 19:40:00, 100001, 05102019, 1940, 6532425.7845, 968168.8120, 24.649, 0, .4448, 1
2019-10-05 20:00:00, 100001, 05102019, 2000, 6496574.3462, 955498.6868, 22.758, 0, .3322, 1
2019-10-05 20:20:00, 100001, 05102019, 2020, 6737471.5099, 977434.6542, 22.298, 0, .3472, 1
2019-10-05 20:40:00, 100001, 05102019, 2040, 6543020.6997, 979280.1516, 22.630, 0, .3484, 1
2019-10-05 21:00:00, 100001, 05102019, 2100, 6602386.1636, 979400.4628, 24.625, 0, .3994, 1
2019-10-05 21:20:00, 100001, 05102019, 2120, 6748500.1392, 973669.8267, 22.527, 0, .3896, 1
2019-10-05 21:40:00, 100001, 05102019, 2140, 6483157.4448, 970301.5328, 23.125, 0, .4574, 1
2019-10-05 22:00:00, 100001, 05102019, 2200, 6765638.9793, 961906.8842, 23.420, 0, .2122, 1
2019-10-06 12:00:00, 100001, 06102019, 1200, 6615891.9231, 970710.7987, 24.411, 0, .2807, 1
2019-10-06 12:20:00, 100001, 06102019, 1220, 6722938.5406, 978125.3144, 23.180, 0, .5265, 1
2019-10-06 12:40:00, 100001, 06102019, 1240, 6651431.8218, 979594.7392, 23.468, 0, .4896, 1
2019-10-06 13:00:00, 100001, 06102019, 1300, 6508527.9631, 961162.8468, 23.838, 0, .2642, 1
2019-10-06 13:20:00, 100001, 06102019, 1320, 6484629.5432, 975931.4227, 23.156, 0, .3724, 1
2019-10-06 13:40:00, 100001, 06102019, 1340, 6558531.7342, 957241.3931, 22.167, 0, .2190, 1
2019-10-06 14:00:00, 100001, 06102019, 1400, 6618550.9734, 980183.4149, 23.284, 0, .3393, 1
2019-10-06 14:20:00, 100001, 06102019, 1420, 6782546.2423, 955271.2602, 22.653, 0, .4705, 1
2019-10-06 14:40:00, 100001, 06102019, 1440, 6538972.4410, 968749.7947, 24.506, 0, .4774, 1
2019-10-06 15:00:00, 100001, 06102019, 1500, 6531592.1382, 979872.2254, 24.892, 0, .3157, 1
2019-10-06 15:20:00, 100001, 06102019, 1520, 6590296.7471, 963217.5891, 23.211, 0, .4363, 1
2019-10-06 15:40:00, 100001, 06102019, 1540, 6739973.1945, 957086.9076, 23.189, 0, .2414, 1
2019-10-06 16:00:00, 100001, 06102019, 1600, 6691330.7278, 985188.4657, 23.733, 0, .4698, 1
2019-10-06 16:20:00, 100001, 06102019, 1620, 6579133.3801, 983774.7445, 24.155, 0, .3376, 1
2019-10-06 16:40:00, 100001, 06102019, 1640, 6545777.4044, 952364.9557, 23.658, 0, .3184, 1
2019-10-06 17:00:00, 100001, 06102019, 1700, 6670120.8280, 954517.7016, 23.125, 0, .5674, 1
2019-10-06 17:20:00, 100001, 06102019, 1720, 6495756.4478, 977759.7152, 22.693, 0, .4894, 1
2019-10-06 17:40:00, 100001, 06102019, 1740, 6571856.8422, 986650.5960, 22.670, 0, .3255, 1
2019-10-06 18:00:00, 100001, 06102019, 1800, 6522729.7543, 970691.4293, 23.271, 0, .3321, 1
2019-10-06 18:20:00, 100001, 06102019, 1820, 6574216.7040, 965610.7084, 24.739, 0, .3678, 1
2019-10-06 18:40:00, 100001, 06102019, 1840, 6486993.2488, 957817.2553, 23.493, 0, .1756, 1
2019-10-06 19:00:00, 100001, 06102019, 1900, 6715975.3875, 961653.2818, 22.741, 0, .3148, 1
2019-10-06 19:20:00, 100001, 06102019, 1920, 6572331.8396, 970034.9367, 22.561, 0, .3487, 1
2019-10-06 19:40:00, 100001, 06102019, 1940, 6553957.1966, 986334.8978, 24.499, 0, .3050, 1
2019-10-06 20:00:00, 100001, 06102019, 2000, 6507947.4284, 955598.3997, 23.305, 0, .4915, 1
2019-10-06 20:20:00, 100001, 06102019, 2020, 6694319.7458, 965366.7752, 23.532, 0, .5536, 1
2019-10-06 20:40:00, 100001, 06102019, 2040, 6660870.5447, 980846.4252, 23.344, 0, .2379, 1
2019-10-06 21:00:00, 100001, 06102019, 2100, 6690232.8415, 977256.8833, 24.531, 0, .2339, 1
2019-10-06 21:20:00, 100001, 06102019, 2120, 6659468.1672, 951742.6156, 23.433, 0, .2728, 1
2019-10-06 21:40:00, 100001, 06102019, 2140, 6609159.5676, 984038.4746, 23.380, 0, .2024, 1
2019-10-06 22:00:00, 100001, 06102019, 2200, 6581975.8934, 981663.5210, 23.314, 0, .4172, 1
2019-10-07 12:00:00, 100001, 07102019, 1200, 6791288.1905, 988211.9520, 24.221, 0, .5507, 1
2019-10-07 12:20:00, 100001, 07102019, 1220, 6750963.5422, 982917.4300, 23.273, 0, .1950, 1
2019-10-07 12:40:00, 100001, 07102019, 1240, 6786914.3481, 970155.8426, 23.689, 0, .2250, 1
2019-10-07 13:00:00, 100001, 07102019, 1300, 6593057.9064, 960652.6203, 22.898, 0, .4060, 1
2019-10-07 13:20:00, 100001, 07102019, 1320, 6705136.6095, 987415.2962, 22.420, 0, .2989, 1
2019-10-07 13:40:00, 100001, 07102019, 1340, 6644565.3184, 976369.6360, 23.270, 0, .4585, 1
2019-10-07 14:00:00, 100001, 07102019, 1400, 6570674.2433, 960190.8444, 24.799, 0, .4642, 1
2019-10-07 14:20:00, 100001, 07102019, 1420, 6746784.6144, 964489.5791, 22.899, 0, .1653, 1
2019-10-07 14:40:00, 100001, 07102019, 1440, 6532597.2733, 957749.5696, 22.887, 0, .4586, 1
2019-10-07 15:00:00, 100001, 07102019, 1500, 6651734.8153, 958982.1896, 22.829, 0, .2800, 1
2019-10-07 15:20:00, 100001, 07102019, 1520, 6584825.4247, 989246.3325, 22.351, 0, .3430, 1
2019-10-07 15:40:00, 100001, 07102019, 1540, 6729011.1514, 985230.4823, 24.624, 0, .4245, 1
2019-10-07 16:00:00, 100001, 07102019, 1600, 6796231.7978, 969618.6277, 22.628, 0, .4278, 1
2019-10-07 16:20:00, 100001, 07102019, 1620, 6502404.6448, 987483.5896, 22.580, 0, .5682, 1
2019-10-07 16:40:00, 100001, 07102019, 1640, 6518381.8853, 956200.8792, 23.335, 0, .4807, 1
2019-10-07 17:00:00, 100001, 07102019, 1700, 6675343.5014, 959578.9808, 22.733, 0, .5080, 1
2019-10-07 17:20:00, 100001, 07102019, 1720, 6752759.7953, 970724.4603, 22.306, 0, .5760, 1
2019-10-07 17:40:00, 100001, 07102019, 1740, 6663922.9082, 987951.7067, 24.194, 0, .2005, 1
2019-10-07 18:00:00, 100001, 07102019, 1800, 6694715.4540, 964291.1903, 22.805, 0, .5213, 1
2019-10-07 18:20:00, 100001, 07102019, 1820, 6555687.6167, 965350.7033, 22.155, 0, .5195, 1
2019-10-07 18:40:00, 100001, 07102019, 1840, 6661999.5329, 965701.4871, 23.153, 0, .5679, 1
2019-10-07 19:00:00, 100001, 07102019, 1900, 6625907.8943, 969852.1730, 24.439, 0, .5721, 1
2019-10-07 19:20:00, 100001, 07102019, 1920, 6522512.2526, 986387.3416, 23.871, 0, .4763, 1
2019-10-07 19:40:00, 100001, 07102019, 1940, 6559922.6972, 967860.9872, 23.913, 0, .2359, 1
2019-10-07 20:00:00, 100001, 07102019, 2000, 6483397.5525, 952329.4181, 23.469, 0, .5206, 1
2019-10-07 20:20:00, 100001, 07102019, 2020, 6678040.7141, 976585.3853, 24.853, 0, .1663, 1
2019-10-07 20:40:00, 100001, 07102019, 2040, 6506653.8489, 975565.3846, 23.185, 0, .2381, 1
2019-10-07 21:00:00, 100001, 07102019, 2100, 6759591.5189, 978432.3749, 23.567, 0, .5735, 1
2019-10-07 21:20:00, 100001, 07102019, 2120, 6596057.7202, 954606.5324, 24.315, 0, .4937, 1
2019-10-07 21:40:00, 100001, 07102019, 2140, 6516519.1542, 955124.3414, 22.508, 0, .4130, 1
2019-10-07 22:00:00, 100001, 07102019, 2200, 6743769.4367, 972421.6550, 22.735, 0, .2544, 1
2019-10-08 12:00:00, 100001, 08102019, 1200, 6577304.8494, 968300.3483, 23.923, 0, .4123, 1
2019-10-08 12:20:00, 100001, 08102019, 1220, 6533527.4557, 960917.7021, 22.570, 0, .5726, 1
2019-10-08 12:40:00, 100001, 08102019, 1240, 6555251.4452, 952198.3480, 22.867, 0, .3984, 1
2019-10-08 13:00:00, 100001, 08102019, 1300, 6690430.4727, 968384.6641, 22.497, 0, .3440, 1
2019-10-08 13:20:00, 100001, 08102019, 1320, 6697469.5563, 982267.2951, 23.734, 0, .4668, 1
2019-10-08 13:40:00, 100001, 08102019, 1340, 6592251.2322, 988161.7185, 24.772, 0, .3642, 1
2019-10-08 14:00:00, 100001, 08102019, 1400, 6485390.7648, 982965.2350, 22.598, 0, .1723, 1
2019-10-08 14:20:00, 100001, 08102019, 1420, 6491125.1661, 978409.4624, 23.703, 0, .2700, 1
2019-10-08 14:40:00, 100001, 08102019, 1440, 6491955.5669, 982487.5484, 24.422, 0, .2814, 1
2019-10-08 15:00:00, 100001, 08102019, 1500, 6692355.2155, 983472.4973, 22.416, 0, .4048, 1
2019-10-08 15:20:00, 100001, 08102019, 1520, 6643691.8082, 965932.8488, 23.423, 0, .1742, 1
2019-10-08 15:40:00, 100001, 08102019, 1540, 6628123.6886, 959363.7308, 23.625, 0, .2439, 1
2019-10-08 16:00:00, 100001, 08102019, 1600, 6561065.6598, 962082.2916, 22.694, 0, .1649, 1
2019-10-08 16:20:00, 100001, 08102019, 1620, 6565616.3489, 980069.1543, 22.222, 0, .5262, 1
2019-10-08 16:40:00, 100001, 08102019, 1640, 6568228.9200, 970649.5995, 23.252, 0, .4899, 1
2019-10-08 17:00:00, 100001, 08102019, 1700, 6646398.9275, 964912.9488, 23.832, 0, .5612, 1
2019-10-08 17:20:00, 100001, 08102019, 1720, 6746065.3896, 981268.7146, 23.264, 0, .3476, 1
2019-10-08 17:40:00, 100001, 08102019, 1740, 6524730.6035, 952033.4517, 22.244, 0, .4528, 1
2019-10-08 18:00:00, 100001, 08102019, 1800, 6506602.1409, 983127.1924, 23.589, 0, .3249, 1
2019-10-08 18:20:00, 100001, 08102019, 1820, 6661274.4325, 968220.5930, 23.393, 0, .4249, 1
2019-10-08 18:40:00, 100001, 08102019, 1840, 6605292.7497, 962845.5266, 23.542, 0, .4381, 1
2019-10-08 19:00:00, 100001, 08102019, 1900, 6746420.6255, 986175.4085, 23.390, 0, .3199, 1
2019-10-08 19:20:00, 100001, 08102019, 1920, 6758241.7585, 958308.8766, 24.750, 0, .4377, 1
2019-10-08 19:40:00, 100001, 08102019, 1940, 6532424.7863, 979348.1748, 22.575, 0, .3245, 1
2019-10-08 20:00:00, 100001, 08102019, 2000, 6500765.6561, 965419.5319, 23.202, 0, .5250, 1
2019-10-08 20:20:00, 100001, 08102019, 2020, 6634562.5894, 978240.2231, 23.305, 0, .4420, 1
2019-10-08 20:40:00, 100001, 08102019, 2040, 6616629.7718, 957370.4242, 22.244, 0, .2286, 1
2019-10-08 21:00:00, 100001, 08102019, 2100, 6541786.2304, 970606.6303, 24.138, 0, .3220, 1
2019-10-08 21:20:00, 100001, 08102019, 2120, 6551947.3016, 985297.3885, 22.779, 0, .4770, 1
