fecha_reg, id_sonda, fecha, hora, download, upload, latencia, perdida, jitter, estado
2020-01-01 18:20:00, 100001, 01012020, 1820, 6675571.6179, 902346.5657, 14.459, 0, .5061, 1
2020-01-01 18:40:00, 100001, 01012020, 1840, 6686184.6361, 902975.1974, 14.399, 0, .3229, 1
2020-01-01 19:00:00, 100001, 01012020, 1900, 6799197.6135, 905249.2181, 14.510, 0, .3185, 1
2020-01-01 19:20:00, 100001, 01012020, 1920, 6661539.6133, 908766.4304, 12.863, 0, .3126, 1
2020-01-01 19:40:00, 100001, 01012020, 1940, 6952636.6108, 906979.3949, 12.886, 0, .2042, 1
2020-01-01 20:00:00, 100001, 01012020, 2000, 6733099.6485, 903688.1618, 13.609, 0, .3589, 1
2020-01-01 20:20:00, 100001, 01012020, 2020, 6790779.6247, 903707.4724, 12.605, 0, .6807, 1
2020-01-01 20:40:00, 100001, 01012020, 2040, 6943685.6491, 906250.3887, 14.868, 0, .5843, 1
2020-01-01 21:00:00, 100001, 01012020, 2100, 6891903.6491, 904692.1631, 14.524, 0, .2467, 1
2020-01-01 21:20:00, 100001, 01012020, 2120, 6705771.6343, 904526.2565, 13.830, 0, .6959, 1
2020-01-01 21:40:00, 100001, 01012020, 2140, 6916878.6454, 907535.2338, 14.780, 0, .7347, 1
2020-01-01 22:00:00, 100001, 01012020, 2200, 6836397.6250, 904657.2714, 13.559, 0, .4420, 1
2020-01-02 12:00:00, 100001, 02012020, 1200, 6887444.6327, 908476.2026, 12.262, 0, .1828, 1
2020-01-02 12:20:00, 100001, 02012020, 1220, 6812601.6392, 907744.2294, 12.119, 0, .4198, 1
2020-01-02 12:40:00, 100001, 02012020, 1240, 6661646.6246, 905644.5802, 12.607, 0, .5707, 1
2020-01-02 13:00:00, 100001, 02012020, 1300, 6724034.6473, 904971.3656, 15.427, 0, .7744, 1
2020-01-02 13:20:00, 100001, 02012020, 1320, 6688051.6319, 905596.2983, 12.384, 0, .4920, 1
2020-01-02 13:40:00, 100001, 02012020, 1340, 6741063.6203, 907637.3078, 13.571, 0, .2986, 1
2020-01-02 14:00:00, 100001, 02012020, 1400, 6979287.6346, 903666.4599, 13.274, 0, .7552, 1
2020-01-02 14:20:00, 100001, 02012020, 1420, 6680540.6376, 903105.3672, 12.791, 0, .3697, 1
2020-01-02 14:40:00, 100001, 02012020, 1440, 6908254.6254, 905474.1982, 13.111, 0, .5990, 1
2020-01-02 15:00:00, 100001, 02012020, 1500, 6929834.6129, 905227.1711, 13.630, 0, .4912, 1
2020-01-02 15:20:00, 100001, 02012020, 1520, 6824866.6139, 905284.5151, 14.571, 0, .6065, 1
2020-01-02 15:40:00, 100001, 02012020, 1540, 6837770.6110, 906232.1805, 13.399, 0, .6201, 1
2020-01-02 16:00:00, 100001, 02012020, 1600, 6947282.6425, 907221.3387, 14.499, 0, .6411, 1
2020-01-02 16:20:00, 100001, 02012020, 1620, 6817671.6430, 905275.2145, 12.409, 0, .5386, 1
2020-01-02 16:40:00, 100001, 02012020, 1640, 6924326.6161, 901875.4180, 12.187, 0, .1472, 1
2020-01-02 17:00:00, 100001, 02012020, 1700, 6928155.6386, 904052.3994, 13.219, 0, .2938, 1
2020-01-02 17:20:00, 100001, 02012020, 1720, 6730614.6226, 905334.3120, 12.899, 0, .7921, 1
2020-01-02 17:40:00, 100001, 02012020, 1740, 6876995.6198, 901804.4620, 12.384, 0, .1911, 1
2020-01-02 18:00:00, 100001, 02012020, 1800, 6875876.6129, 907720.3474, 14.368, 0, .3344, 1
2020-01-02 18:20:00, 100001, 02012020, 1820, 6807428.6464, 902359.1905, 13.896, 0, .2596, 1
2020-01-02 18:40:00, 100001, 02012020, 1840, 6817673.6188, 907073.4624, 14.138, 0, .5897, 1
2020-01-02 19:00:00, 100001, 02012020, 1900, 6831888.6421, 901635.3357, 13.395, 0, .3320, 1
2020-01-02 19:20:00, 100001, 02012020, 1920, 6829814.6121, 903361.3228, 13.287, 0, .1260, 1
2020-01-02 19:40:00, 100001, 02012020, 1940, 6766174.6385, 907348.3613, 14.894, 0, .6542, 1
2020-01-02 20:00:00, 100001, 02012020, 2000, 6895911.6275, 902249.4256, 13.237, 0, .1929, 1
2020-01-02 20:20:00, 100001, 02012020, 2020, 6760849.6370, 907933.4630, 12.489, 0, .5947, 1
2020-01-02 20:40:00, 100001, 02012020, 2040, 6798275.6391, 906804.5490, 14.416, 0, .6854, 1
2020-01-02 21:00:00, 100001, 02012020, 2100, 6815357.6453, 906763.1905, 14.463, 0, .3961, 1
2020-01-02 21:20:00, 100001, 02012020, 2120, 6703888.6134, 907878.4606, 12.247, 0, .3384, 1
2020-01-02 21:40:00, 100001, 02012020, 2140, 6869629.6319, 906150.3767, 14.573, 0, .7726, 1
2020-01-02 22:00:00, 100001, 02012020, 2200, 6894862.6274, 906002.1651, 13.903, 0, .5159, 1
2020-01-03 12:00:00, 100001, 03012020, 1200, 6678793.6336, 905736.2391, 12.725, 0, .6942, 1
2020-01-03 12:20:00, 100001, 03012020, 1220, 6950838.6347, 907264.3011, 13.234, 0, .3082, 1
2020-01-03 12:40:00, 100001, 03012020, 1240, 6786056.6203, 907551.4187, 14.432, 0, .1407, 1
2020-01-03 13:00:00, 100001, 03012020, 1300, 6879553.6378, 906582.2645, 13.562, 0, .4886, 1
2020-01-03 13:20:00, 100001, 03012020, 1320, 6718103.6156, 905421.3288, 13.787, 0, .3977, 1
2020-01-03 13:40:00, 100001, 03012020, 1340, 6878534.6151, 908778.2059, 12.888, 0, .7310, 1
2020-01-03 14:00:00, 100001, 03012020, 1400, 6947146.6310, 905645.1665, 12.716, 0, .3116, 1
2020-01-03 14:20:00, 100001, 03012020, 1420, 6676485.6226, 901907.4669, 12.671, 0, .1837, 1
2020-01-03 14:40:00, 100001, 03012020, 1440, 6942771.6452, 901594.3892, 12.810, 0, .3271, 1
2020-01-03 15:00:00, 100001, 03012020, 1500, 6771941.6227, 907139.5726, 14.520, 0, .7185, 1
2020-01-03 15:20:00, 100001, 03012020, 1520, 6711824.6410, 908468.3057, 14.361, 0, .2594, 1
2020-01-03 15:40:00, 100001, 03012020, 1540, 6676398.6269, 903138.1767, 12.807, 0, .2287, 1
2020-01-03 16:00:00, 100001, 03012020, 1600, 6918711.6272, 902298.1702, 14.359, 0, .1989, 1
2020-01-03 16:20:00, 100001, 03012020, 1620, 6665444.6141, 905616.2604, 13.108, 0, .7804, 1
2020-01-03 16:40:00, 100001, 03012020, 1640, 6778570.6130, 903420.3484, 13.900, 0, .5336, 1
2020-01-03 17:00:00, 100001, 03012020, 1700, 6947806.6192, 906271.2925, 13.716, 0, .3728, 1
2020-01-03 17:20:00, 100001, 03012020, 1720, 6740852.6225, 901914.1469, 12.225, 0, .5892, 1
2020-01-03 17:40:00, 100001, 03012020, 1740, 6754240.6374, 905165.4281, 13.501, 0, .3246, 1
2020-01-03 18:00:00, 100001, 03012020, 1800, 6892502.6154, 906291.3176, 13.605, 0, .6826, 1
2020-01-03 18:20:00, 100001, 03012020, 1820, 6798253.6493, 901728.1694, 13.819, 0, .4896, 1
2020-01-03 18:40:00, 100001, 03012020, 1840, 6863967.6376, 906432.5657, 14.761, 0, .4829, 1
2020-01-03 19:00:00, 100001, 03012020, 1900, 6779243.6459, 905889.4395, 14.266, 0, .4135, 1
2020-01-03 19:20:00, 100001, 03012020, 1920, 6764517.6283, 905218.5877, 13.112, 0, .4328, 1
2020-01-03 19:40:00, 100001, 03012020, 1940, 6731793.6402, 903276.2836, 14.471, 0, .6464, 1
2020-01-03 20:00:00, 100001, 03012020, 2000, 6922414.6309, 901566.5192, 14.286, 0, .4157, 1
2020-01-03 20:20:00, 100001, 03012020, 2020, 6900547.6310, 904102.1999, 13.659, 0, .3500, 1
2020-01-03 20:40:00, 100001, 03012020, 2040, 6734384.6461, 902500.2494, 13.122, 0, .6439, 1
2020-01-03 21:00:00, 100001, 03012020, 2100, 6920235.6265, 904938.2832, 12.180, 0, .5243, 1
2020-01-03 21:20:00, 100001, 03012020, 2120, 6886490.6399, 904721.2404, 14.243, 0, .4847, 1
2020-01-03 21:40:00, 100001, 03012020, 2140, 6664489.6369, 902112.3809, 15.425, 0, .4670, 1
2020-01-03 22:00:00, 100001, 03012020, 2200, 6926030.6256, 908672.3697, 14.490, 0, .2765, 1
2020-01-04 12:00:00, 100001, 04012020, 1200, 6705942.6245, 906077.2341, 12.285, 0, .4317, 1
2020-01-04 12:20:00, 100001, 04012020, 1220, 6906100.6452, 904315.5527, 14.228, 0, .5430, 1
2020-01-04 12:40:00, 100001, 04012020, 1240, 6847197.6309, 907572.3292, 12.784, 0, .4027, 1
2020-01-04 13:00:00, 100001, 04012020, 1300, 6928460.6415, 904655.5510, 13.870, 0, .7771, 1
2020-01-04 13:20:00, 100001, 04012020, 1320, 6778506.6250, 906256.3028, 13.831, 0, .7380, 1
2020-01-04 13:40:00, 100001, 04012020, 1340, 6930496.6346, 906854.4920, 13.224, 0, .3084, 1
2020-01-04 14:00:00, 100001, 04012020, 1400, 6835579.6121, 907624.4891, 12.321, 0, .7605, 1
2020-01-04 14:20:00, 100001, 04012020, 1420, 6774221.6283, 901872.1964, 13.148, 0, .4195, 1
2020-01-04 14:40:00, 100001, 04012020, 1440, 6890076.6284, 908222.3325, 12.631, 0, .3304, 1
2020-01-04 15:00:00, 100001, 04012020, 1500, 6945220.6225, 903761.5785, 13.195, 0, .5294, 1
2020-01-04 15:20:00, 100001, 04012020, 1520, 6925526.6203, 903042.3126, 12.498, 0, .4427, 1
2020-01-04 15:40:00, 100001, 04012020, 1540, 6980745.6423, 905501.2315, 13.342, 0, .2026, 1
2020-01-04 16:00:00, 100001, 04012020, 1600, 6711875.6406, 902041.3985, 13.759, 0, .3750, 1
2020-01-04 16:20:00, 100001, 04012020, 1620, 6755902.6365, 905144.5998, 13.471, 0, .3495, 1
2020-01-04 16:40:00, 100001, 04012020, 1640, 6953483.6323, 905645.4609, 14.656, 0, .6381, 1
2020-01-04 17:00:00, 100001, 04012020, 1700, 6930017.6363, 903531.4882, 12.622, 0, .1671, 1
2020-01-04 17:20:00, 100001, 04012020, 1720, 6851701.6349, 905512.2483, 14.887, 0, .2951, 1
2020-01-04 17:40:00, 100001, 04012020, 1740, 6878788.6178, 908158.5921, 14.755, 0, .5744, 1
2020-01-04 18:00:00, 100001, 04012020, 1800, 6869285.6496, 908417.5129, 12.780, 0, .7885, 1
2020-01-04 18:20:00, 100001, 04012020, 1820, 6765739.6108, 905504.2925, 14.693, 0, .7148, 1
2020-01-04 18:40:00, 100001, 04012020, 1840, 6876589.6368, 905221.5445, 12.724, 0, .2672, 1
2020-01-04 19:00:00, 100001, 04012020, 1900, 6708967.6146, 906637.3287, 12.700, 0, .5289, 1
2020-01-04 19:20:00, 100001, 04012020, 1920, 6703768.6347, 901551.2082, 13.217, 0, .8114, 1
2020-01-04 19:40:00, 100001, 04012020, 1940, 6874811.6375, 902218.4283, 14.807, 0, .4109, 1
2020-01-04 20:00:00, 100001, 04012020, 2000, 6677016.6340, 906500.2007, 14.812, 0, .4165, 1
2020-01-04 20:20:00, 100001, 04012020, 2020, 6664238.6158, 908922.2811, 12.385, 0, .7025, 1
2020-01-04 20:40:00, 100001, 04012020, 2040, 6686532.6318, 905594.4321, 14.767, 0, .4046, 1
2020-01-04 21:00:00, 100001, 04012020, 2100, 6690604.6351, 903240.3513, 13.310, 0, .5843, 1
2020-01-04 21:20:00, 100001, 04012020, 2120, 6757453.6133, 908971.5082, 12.156, 0, .1873, 1
2020-01-04 21:40:00, 100001, 04012020, 2140, 6876871.6308, 908949.2953, 12.454, 0, .7564, 1
2020-01-04 22:00:00, 100001, 04012020, 2200, 6847924.6414, 903954.2596, 12.353, 0, 1.4798, 1
2020-01-05 12:00:00, 100001, 05012020, 1200, 6910014.6434, 903068.3942, 13.428, 0, .7218, 1
2020-01-05 12:20:00, 100001, 05012020, 1220, 6738550.6299, 909258.3375, 12.194, 0, .1404, 1
2020-01-05 12:40:00, 100001, 05012020, 1240, 6953308.6145, 901876.5574, 12.345, 0, .7624, 1
2020-01-05 13:00:00, 100001, 05012020, 1300, 6966058.6494, 903259.2301, 12.865, 0, .6602, 1
2020-01-05 13:20:00, 100001, 05012020, 1320, 6797005.6443, 907449.2910, 12.886, 0, .1202, 1
2020-01-05 13:40:00, 100001, 05012020, 1340, 6742973.6448, 908613.2482, 12.382, 0, .5523, 1
2020-01-05 14:00:00, 100001, 05012020, 1400, 6866455.6167, 904945.4821, 13.253, 0, .3669, 1
2020-01-05 14:20:00, 100001, 05012020, 1420, 6837926.6134, 908503.4431, 12.902, 0, .6111, 1
2020-01-05 14:40:00, 100001, 05012020, 1440, 6837470.6134, 907009.1900, 12.628, 0, .1746, 1
2020-01-05 15:00:00, 100001, 05012020, 1500, 6772346.6286, 902576.2883, 13.897, 0, .2867, 1
2020-01-05 15:20:00, 100001, 05012020, 1520, 6899046.6327, 907683.2402, 13.720, 0, .3812, 1
2020-01-05 15:40:00, 100001, 05012020, 1540, 6771922.6485, 908164.5565, 14.917, 0, .1340, 1
2020-01-05 16:00:00, 100001, 05012020, 1600, 6955133.6406, 903066.4710, 12.656, 0, .5986, 1
2020-01-05 16:20:00, 100001, 05012020, 1620, 6922386.6338, 909124.2211, 12.872, 0, .1731, 1
2020-01-05 16:40:00, 100001, 05012020, 1640, 6909407.6390, 907144.5677, 14.287, 0, .7216, 1
2020-01-05 17:00:00, 100001, 05012020, 1700, 6865004.6296, 906448.5247, 12.176, 0, .5146, 1
2020-01-05 17:20:00, 100001, 05012020, 1720, 6726156.6418, 904158.5446, 12.893, 0, .2514, 1
2020-01-05 17:40:00, 100001, 05012020, 1740, 6913029.6476, 903208.6035, 12.792, 0, .2928, 1
2020-01-05 18:00:00, 100001, 05012020, 1800, 6769151.6133, 902477.5772, 14.538, 0, .7859, 1
2020-01-05 18:20:00, 100001, 05012020, 1820, 6723144.6411, 907846.5658, 14.629, 0, .6374, 1
2020-01-05 18:40:00, 100001, 05012020, 1840, 6848924.6457, 902547.6031, 13.815, 0, .7737, 1
2020-01-05 19:00:00, 100001, 05012020, 1900, 6677605.6247, 905378.1970, 14.146, 0, .4095, 1
2020-01-05 19:20:00, 100001, 05012020, 1920, 6926922.6149, 905248.3893, 14.502, 0, .1818, 1
2020-01-05 19:40:00, 100001, 05012020, 1940, 6870644.6328, 905964.3785, 13.353, 0, .7607, 1
2020-01-05 20:00:00, 100001, 05012020, 2000, 6914451.6152, 903304.4101, 13.819, 0, .2465, 1
2020-01-05 20:20:00, 100001, 05012020, 2020, 6771167.6475, 908466.3132, 14.219, 0, .3424, 1
2020-01-05 20:40:00, 100001, 05012020, 2040, 6706302.6276, 906377.4306, 12.207, 0, .3647, 1
2020-01-05 21:00:00, 100001, 05012020, 2100, 6893170.6284, 902590.5020, 12.747, 0, .5289, 1
2020-01-05 21:20:00, 100001, 05012020, 2120, 6692497.6300, 907651.4468, 14.493, 0, .5811, 1
2020-01-05 21:40:00, 100001, 05012020, 2140, 6695969.6311, 904353.4777, 12.239, 0, .1692, 1
2020-01-05 22:00:00, 100001, 05012020, 2200, 6916538.6444, 905158.5475, 13.124, 0, .5705, 1
2020-01-06 12:00:00, 100001, 06012020, 1200, 6837423.6104, 906588.1536, 14.410, 0, .5007, 1
2020-01-06 12:20:00, 100001, 06012020, 1220, 6803237.6226, 906557.2712, 14.439, 0, .2315, 1
2020-01-06 12:40:00, 100001, 06012020, 1240, 6904603.6179, 902241.2245, 14.756, 0, .1712, 1
2020-01-06 13:00:00, 100001, 06012020, 1300, 6714626.6295, 906491.4221, 13.145, 0, .7405, 1
2020-01-06 13:20:00, 100001, 06012020, 1320, 6714865.6403, 907401.1598, 14.539, 0, .6853, 1
2020-01-06 13:40:00, 100001, 06012020, 1340, 6771670.6347, 906239.1551, 12.276, 0, .7817, 1
2020-01-06 14:00:00, 100001, 06012020, 1400, 6870977.6179, 903353.5317, 13.911, 0, .7007, 1
2020-01-06 14:20:00, 100001, 06012020, 1420, 6893698.6462, 909156.2631, 13.832, 0, .8021, 1
2020-01-06 14:40:00, 100001, 06012020, 1440, 6966479.6129, 906210.3735, 12.456, 0, .2405, 1
2020-01-06 15:00:00, 100001, 06012020, 1500, 6683599.6442, 907032.2351, 14.374, 0, .2756, 1
2020-01-06 15:20:00, 100001, 06012020, 1520, 6768250.6204, 907444.2383, 13.243, 0, .7589, 1
2020-01-06 15:40:00, 100001, 06012020, 1540, 6956610.6346, 905041.1971, 13.149, 0, .4612, 1
2020-01-06 16:00:00, 100001, 06012020, 1600, 6895183.6147, 906721.5764, 13.554, 0, .4119, 1
2020-01-06 16:20:00, 100001, 06012020, 1620, 6888693.6220, 909070.2442, 14.496, 0, .3132, 1
2020-01-06 16:40:00, 100001, 06012020, 1640, 6886789.6265, 909213.2824, 13.690, 0, .6153, 1
2020-01-06 17:00:00, 100001, 06012020, 1700, 6901494.6432, 904226.2302, 12.575, 0, .8098, 1
2020-01-06 17:20:00, 100001, 06012020, 1720, 6677988.6402, 901860.4907, 13.181, 0, .7553, 1
2020-01-06 17:40:00, 100001, 06012020, 1740, 6778387.6217, 902081.2830, 14.560, 0, .8121, 1
2020-01-06 18:00:00, 100001, 06012020, 1800, 6664423.6341, 903525.3898, 14.717, 0, .3678, 1
2020-01-06 18:20:00, 100001, 06012020, 1820, 6773868.6138, 902499.2680, 12.455, 0, .3572, 1
2020-01-06 18:40:00, 100001, 06012020, 1840, 6720196.6465, 908159.4757, 14.871, 0, .5233, 1
2020-01-06 19:00:00, 100001, 06012020, 1900, 6783971.6476, 908304.3686, 13.338, 0, .2441, 1
2020-01-06 19:20:00, 100001, 06012020, 1920, 6815001.6284, 908330.2865, 13.157, 0, .3368, 1
2020-01-06 19:40:00, 100001, 06012020, 1940, 6763925.6280, 905032.3968, 12.510, 0, .3646, 1
2020-01-06 20:00:00, 100001, 06012020, 2000, 6752818.6343, 901931.2699, 14.356, 0, .6871, 1
2020-01-06 20:20:00, 100001, 06012020, 2020, 6832453.6152, 904016.2157, 13.476, 0, .3345, 1
2020-01-06 20:40:00, 100001, 06012020, 2040, 6714917.6153, 905297.5645, 13.381, 0, .5558, 1
2020-01-06 21:00:00, 100001, 06012020, 2100, 6668774.6304, 903302.3681, 14.104, 0, .5228, 1
2020-01-06 21:20:00, 100001, 06012020, 2120, 6786256.6311, 901850.4585, 14.454, 0, .4110, 1
2020-01-06 21:40:00, 100001, 06012020, 2140, 6802022.6438, 905848.1443, 13.416, 0, .4672, 1
2020-01-06 22:00:00, 100001, 06012020, 2200, 6670271.6438, 905375.3773, 13.439, 0, .7307, 1
2020-01-07 12:00:00, 100001, 07012020, 1200, 6720000.6466, 902318.4270, 12.433, 0, .4567, 1
2020-01-07 12:20:00, 100001, 07012020, 1220, 6905379.6169, 904494.3124, 14.223, 0, .2275, 1
2020-01-07 12:40:00, 100001, 07012020, 1240, 6980624.6163, 906821.1999, 13.878, 0, .1987, 1
2020-01-07 13:00:00, 100001, 07012020, 1300, 6869344.6180, 904174.3683, 12.583, 0, .4297, 1
2020-01-07 13:20:00, 100001, 07012020, 1320, 6939057.6460, 903213.1472, 14.915, 0, .5163, 1
2020-01-07 13:40:00, 100001, 07012020, 1340, 6672667.6348, 906382.5003, 12.897, 0, .6215, 1
2020-01-07 14:00:00, 100001, 07012020, 1400, 6777724.6182, 907896.2636, 13.113, 0, .1526, 1
2020-01-07 14:20:00, 100001, 07012020, 1420, 6712281.6312, 907724.3887, 14.154, 0, .3828, 1
2020-01-07 14:40:00, 100001, 07012020, 1440, 6729889.6113, 908247.1785, 13.284, 0, .7188, 1
2020-01-07 15:00:00, 100001, 07012020, 1500, 6710239.6462, 905523.1819, 14.600, 0, .3403, 1
2020-01-07 15:20:00, 100001, 07012020, 1520, 6688890.6357, 905643.2600, 12.513, 0, .2230, 1
2020-01-07 15:40:00, 100001, 07012020, 1540, 6660001.6368, 903189.2083, 14.114, 0, .2765, 1
2020-01-07 16:00:00, 100001, 07012020, 1600, 6725914.6400, 906406.2432, 14.873, 0, .4637, 1
2020-01-07 16:20:00, 100001, 07012020, 1620, 6834054.6348, 908572.3284, 14.612, 0, .4554, 1
2020-01-07 16:40:00, 100001, 07012020, 1640, 6708526.6247, 908801.3285, 14.281, 0, .7000, 1
2020-01-07 17:00:00, 100001, 07012020, 1700, 6827381.6437, 903314.5170, 12.468, 0, .2827, 1
2020-01-07 17:20:00, 100001, 07012020, 1720, 6795072.6300, 907354.3559, 14.620, 0, .5796, 1
2020-01-07 17:40:00, 100001, 07012020, 1740, 6698949.6292, 902943.4509, 13.321, 0, .7207, 1
2020-01-07 18:00:00, 100001, 07012020, 1800, 6756101.6268, 908831.4170, 12.740, 0, .2893, 1
2020-01-07 18:20:00, 100001, 07012020, 1820, 6867335.6106, 902394.5882, 14.352, 0, .3988, 1
2020-01-07 18:40:00, 100001, 07012020, 1840, 6823544.6384, 905889.1440, 12.709, 0, .7320, 1
2020-01-07 19:00:00, 100001, 07012020, 1900, 6735454.6260, 908585.3582, 12.179, 0, .6152, 1
2020-01-07 19:20:00, 100001, 07012020, 1920, 6765985.6494, 907042.5451, 12.922, 0, .3318, 1
2020-01-07 19:40:00, 100001, 07012020, 1940, 6908374.6172, 904413.5831, 14.355, 0, .3626, 1
2020-01-07 20:00:00, 100001, 07012020, 2000, 6844159.6300, 902425.2358, 13.707, 0, .6021, 1
2020-01-07 20:20:00, 100001, 07012020, 2020, 6738203.6490, 904512.4162, 14.292, 0, .7878, 1
2020-01-07 20:40:00, 100001, 07012020, 2040, 6689648.6458, 902994.5077, 12.725, 0, .5020, 1
2020-01-07 21:00:00, 100001, 07012020, 2100, 6749575.6460, 903658.1597, 14.221, 0, .5147, 1
2020-01-07 21:20:00, 100001, 07012020, 2120, 6907997.6334, 904413.5922, 13.142, 0, .2369, 1
2020-01-07 21:40:00, 100001, 07012020, 2140, 6806320.6260, 904784.3928, 12.167, 0, .3591, 1
2020-01-07 22:00:00, 100001, 07012020, 2200, 6702773.6241, 904101.4350, 15.192, 0, .6178, 1
2020-01-08 12:00:00, 100001, 08012020, 1200, 6741881.6128, 908474.4442, 14.642, 0, .5595, 1
2020-01-08 12:20:00, 100001, 08012020, 1220, 6871049.6413, 907631.3736, 14.462, 0, .6499, 1
2020-01-08 12:40:00, 100001, 08012020, 1240, 6830080.6270, 902045.3414, 13.118, 0, .7578, 1
2020-01-08 13:00:00, 100001, 08012020, 1300, 6691881.6156, 905641.3976, 14.227, 0, .5151, 1
2020-01-08 13:20:00, 100001, 08012020, 1320, 6684204.6162, 908197.4984, 13.588, 0, .4147, 1
2020-01-08 13:40:00, 100001, 08012020, 1340, 6804724.6337, 906940.4416, 13.798, 0, .2520, 1
2020-01-08 14:00:00, 100001, 08012020, 1400, 6801355.6110, 906602.1945, 12.260, 0, .7958, 1
2020-01-08 14:20:00, 100001, 08012020, 1420, 6706472.6179, 909127.5436, 12.831, 0, .5157, 1
2020-01-08 14:40:00, 100001, 08012020, 1440, 6728914.6209, 901779.1841, 14.569, 0, .3414, 1
2020-01-08 15:00:00, 100001, 08012020, 1500, 6804594.6234, 903033.6021, 12.628, 0, .5205, 1
2020-01-08 15:20:00, 100001, 08012020, 1520, 6736719.6195, 906412.4223, 13.886, 0, .3804, 1
2020-01-08 15:40:00, 100001, 08012020, 1540, 6890787.6363, 905191.4235, 12.715, 0, .3307, 1
2020-01-08 16:00:00, 100001, 08012020, 1600, 6682564.6353, 905732.4587, 14.693, 0, .5662, 1
2020-01-08 16:20:00, 100001, 08012020, 1620, 6921329.6434, 902471.2033, 14.829, 0, .6046, 1
2020-01-08 16:40:00, 100001, 08012020, 1640, 6853267.6444, 907482.1560, 12.540, 0, .4996, 1
2020-01-08 17:00:00, 100001, 08012020, 1700, 6701040.6150, 905471.6020, 14.837, 0, .7912, 1
2020-01-08 17:20:00, 100001, 08012020, 1720, 6825342.6158, 904443.1652, 12.639, 0, .1380, 1
2020-01-08 17:40:00, 100001, 08012020, 1740, 6855612.6166, 903610.4884, 13.893, 0, .1299, 1
2020-01-08 18:00:00, 100001, 08012020, 1800, 6928204.6336, 906754.4454, 14.418, 0, .1640, 1
2020-01-08 18:20:00, 100001, 08012020, 1820, 6904839.6177, 905176.4575, 14.543, 0, .2747, 1
2020-01-08 18:40:00, 100001, 08012020, 1840, 6832150.6123, 905813.5619, 14.787, 0, .6605, 1
2020-01-08 19:00:00, 100001, 08012020, 1900, 6789109.6444, 908644.4576, 12.232, 0, .7930, 1
2020-01-08 19:20:00, 100001, 08012020, 1920, 6898890.6374, 906507.2813, 13.122, 0, .2772, 1
2020-01-08 19:40:00, 100001, 08012020, 1940, 6874325.6396, 907611.2909, 12.894, 0, .1276, 1
2020-01-08 20:00:00, 100001, 08012020, 2000, 6732362.6354, 905516.3749, 13.552, 0, .3968, 1
2020-01-08 20:20:00, 100001, 08012020, 2020, 6741507.6237, 903273.5622, 13.308, 0, .6170, 1
2020-01-08 20:40:00, 100001, 08012020, 2040, 6912723.6108, 905836.6007, 12.253, 0, .5388, 1
2020-01-08 21:00:00, 100001, 08012020, 2100, 6729917.6469, 907085.4998, 13.291, 0, .6235, 1
2020-01-08 21:20:00, 100001, 08012020, 2120, 6894761.6315, 908090.2316, 12.556, 0, .6165, 1
2020-01-08 21:40:00, 100001, 08012020, 2140, 6836742.6279, 904487.2257, 14.824, 0, .5507, 1
2020-01-08 22:00:00, 100001, 08012020, 2200, 6925736.6334, 906461.5892, 12.184, 0, .2726, 1
